PATIENT_ID	cBio_scRNA_sample_ID	MxIF_aliquot_ID	thumbnail	minerva
HTA8_6007	HTA8_6007_002101	HTA8_6007_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373065/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373065/minerva/index.html#s=0
HTA8_6007	HTA8_6007_002101	HTA8_6007_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373067/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373067/minerva/index.html#s=0
HTA8_6007	HTA8_6007_002101	HTA8_6007_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373070/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373070/minerva/index.html#s=0
HTA8_6007	HTA8_6007_002101	HTA8_6007_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373074/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373074/minerva/index.html#s=0
HTA8_6007	HTA8_6007_002101	HTA8_6007_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373077/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373077/minerva/index.html#s=0
HTA8_6007	HTA8_6007_002101	HTA8_6007_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373082/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373082/minerva/index.html#s=0
HTA8_6007	HTA8_6007_002101	HTA8_6007_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373086/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373086/minerva/index.html#s=0
HTA8_6007	HTA8_6007_002101	HTA8_6007_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373090/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373090/minerva/index.html#s=0
HTA8_6007	HTA8_6007_002101	HTA8_6007_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373100/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373100/minerva/index.html#s=0
HTA8_6007	HTA8_6007_002101	HTA8_6007_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373104/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373104/minerva/index.html#s=0
HTA8_6007	HTA8_6007_002101	HTA8_6007_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373108/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373108/minerva/index.html#s=0
HTA8_6007	HTA8_6007_002101	HTA8_6007_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373114/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373114/minerva/index.html#s=0
HTA8_6007	HTA8_6007_002101	HTA8_6007_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373119/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373119/minerva/index.html#s=0
HTA8_6007	HTA8_6007_002101	HTA8_6007_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373123/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373123/minerva/index.html#s=0
HTA8_6007	HTA8_6007_002101	HTA8_6007_002103	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61375238/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61375238/minerva/index.html#s=0
HTA8_6007	HTA8_6007_003101	HTA8_6007_003102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373126/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373126/minerva/index.html#s=0
HTA8_6007	HTA8_6007_003101	HTA8_6007_003102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373130/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373130/minerva/index.html#s=0
HTA8_6007	HTA8_6007_003101	HTA8_6007_003102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373133/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373133/minerva/index.html#s=0
HTA8_6007	HTA8_6007_003101	HTA8_6007_003102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373136/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373136/minerva/index.html#s=0
HTA8_6007	HTA8_6007_003101	HTA8_6007_003102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373139/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373139/minerva/index.html#s=0
HTA8_6007	HTA8_6007_003101	HTA8_6007_003102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373142/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373142/minerva/index.html#s=0
HTA8_6007	HTA8_6007_003101	HTA8_6007_003102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373147/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373147/minerva/index.html#s=0
HTA8_6007	HTA8_6007_003101	HTA8_6007_003102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373151/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373151/minerva/index.html#s=0
HTA8_6007	HTA8_6007_003101	HTA8_6007_003102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373154/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373154/minerva/index.html#s=0
HTA8_6007	HTA8_6007_003101	HTA8_6007_003102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373158/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373158/minerva/index.html#s=0
HTA8_6007	HTA8_6007_003101	HTA8_6007_003102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373163/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373163/minerva/index.html#s=0
HTA8_6007	HTA8_6007_003101	HTA8_6007_003102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373168/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373168/minerva/index.html#s=0
HTA8_6007	HTA8_6007_003101	HTA8_6007_003102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373171/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373171/minerva/index.html#s=0
HTA8_6007	HTA8_6007_003101	HTA8_6007_003102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373177/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373177/minerva/index.html#s=0
HTA8_6007	HTA8_6007_003101	HTA8_6007_003102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373182/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373182/minerva/index.html#s=0
HTA8_6007	HTA8_6007_003101	HTA8_6007_003102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373185/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373185/minerva/index.html#s=0
HTA8_6007	HTA8_6007_003101	HTA8_6007_003102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373193/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373193/minerva/index.html#s=0
HTA8_6007	HTA8_6007_003101	HTA8_6007_003102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373197/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373197/minerva/index.html#s=0
HTA8_6007	HTA8_6007_003101	HTA8_6007_003102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373201/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373201/minerva/index.html#s=0
HTA8_6007	HTA8_6007_003101	HTA8_6007_003103	https://d3p249wtgzkn5u.cloudfront.net/synid/syn63384995/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn63384995/minerva/index.html#s=0
HTA8_6008	HTA8_6008_001101	HTA8_6008_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373206/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373206/minerva/index.html#s=0
HTA8_6008	HTA8_6008_001101	HTA8_6008_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373210/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373210/minerva/index.html#s=0
HTA8_6008	HTA8_6008_001101	HTA8_6008_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373214/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373214/minerva/index.html#s=0
HTA8_6008	HTA8_6008_001101	HTA8_6008_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373218/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373218/minerva/index.html#s=0
HTA8_6008	HTA8_6008_001101	HTA8_6008_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373226/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373226/minerva/index.html#s=0
HTA8_6008	HTA8_6008_001101	HTA8_6008_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373234/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373234/minerva/index.html#s=0
HTA8_6008	HTA8_6008_001101	HTA8_6008_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373245/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373245/minerva/index.html#s=0
HTA8_6008	HTA8_6008_001101	HTA8_6008_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373249/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373249/minerva/index.html#s=0
HTA8_6008	HTA8_6008_001101	HTA8_6008_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373252/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373252/minerva/index.html#s=0
HTA8_6008	HTA8_6008_001101	HTA8_6008_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373259/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373259/minerva/index.html#s=0
HTA8_6008	HTA8_6008_001101	HTA8_6008_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373263/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373263/minerva/index.html#s=0
HTA8_6008	HTA8_6008_001101	HTA8_6008_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373267/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373267/minerva/index.html#s=0
HTA8_6008	HTA8_6008_001101	HTA8_6008_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373269/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373269/minerva/index.html#s=0
HTA8_6008	HTA8_6008_001101	HTA8_6008_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373274/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373274/minerva/index.html#s=0
HTA8_6008	HTA8_6008_001101	HTA8_6008_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373354/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373354/minerva/index.html#s=0
HTA8_6008	HTA8_6008_001101	HTA8_6008_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373358/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373358/minerva/index.html#s=0
HTA8_6008	HTA8_6008_001101	HTA8_6008_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373362/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373362/minerva/index.html#s=0
HTA8_6008	HTA8_6008_001101	HTA8_6008_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373365/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373365/minerva/index.html#s=0
HTA8_6008	HTA8_6008_001101	HTA8_6008_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373369/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373369/minerva/index.html#s=0
HTA8_6008	HTA8_6008_001101	HTA8_6008_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373371/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373371/minerva/index.html#s=0
HTA8_6008	HTA8_6008_001101	HTA8_6008_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373376/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373376/minerva/index.html#s=0
HTA8_6008	HTA8_6008_002101	HTA8_6008_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373380/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373380/minerva/index.html#s=0
HTA8_6008	HTA8_6008_002101	HTA8_6008_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373387/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373387/minerva/index.html#s=0
HTA8_6008	HTA8_6008_002101	HTA8_6008_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373392/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373392/minerva/index.html#s=0
HTA8_6008	HTA8_6008_002101	HTA8_6008_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373395/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373395/minerva/index.html#s=0
HTA8_6008	HTA8_6008_002101	HTA8_6008_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373396/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373396/minerva/index.html#s=0
HTA8_6008	HTA8_6008_002101	HTA8_6008_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373399/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373399/minerva/index.html#s=0
HTA8_6008	HTA8_6008_002101	HTA8_6008_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373405/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373405/minerva/index.html#s=0
HTA8_6008	HTA8_6008_002101	HTA8_6008_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373409/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373409/minerva/index.html#s=0
HTA8_6008	HTA8_6008_002101	HTA8_6008_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373411/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373411/minerva/index.html#s=0
HTA8_6008	HTA8_6008_002101	HTA8_6008_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373415/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373415/minerva/index.html#s=0
HTA8_6008	HTA8_6008_002101	HTA8_6008_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373420/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373420/minerva/index.html#s=0
HTA8_6009	HTA8_6009_001101	HTA8_6009_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373467/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373467/minerva/index.html#s=0
HTA8_6009	HTA8_6009_001101	HTA8_6009_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373469/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373469/minerva/index.html#s=0
HTA8_6009	HTA8_6009_001101	HTA8_6009_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373472/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373472/minerva/index.html#s=0
HTA8_6009	HTA8_6009_001101	HTA8_6009_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373479/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373479/minerva/index.html#s=0
HTA8_6009	HTA8_6009_001101	HTA8_6009_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373482/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373482/minerva/index.html#s=0
HTA8_6009	HTA8_6009_001101	HTA8_6009_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373487/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373487/minerva/index.html#s=0
HTA8_6009	HTA8_6009_001101	HTA8_6009_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373490/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373490/minerva/index.html#s=0
HTA8_6009	HTA8_6009_001101	HTA8_6009_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373491/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373491/minerva/index.html#s=0
HTA8_6009	HTA8_6009_001101	HTA8_6009_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373495/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373495/minerva/index.html#s=0
HTA8_6009	HTA8_6009_001101	HTA8_6009_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373498/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373498/minerva/index.html#s=0
HTA8_6009	HTA8_6009_001101	HTA8_6009_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373534/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373534/minerva/index.html#s=0
HTA8_6009	HTA8_6009_002101	HTA8_6009_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373537/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373537/minerva/index.html#s=0
HTA8_6009	HTA8_6009_002101	HTA8_6009_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373540/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373540/minerva/index.html#s=0
HTA8_6009	HTA8_6009_002101	HTA8_6009_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373541/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373541/minerva/index.html#s=0
HTA8_6009	HTA8_6009_002101	HTA8_6009_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373544/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373544/minerva/index.html#s=0
HTA8_6009	HTA8_6009_002101	HTA8_6009_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373549/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373549/minerva/index.html#s=0
HTA8_6009	HTA8_6009_002101	HTA8_6009_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373552/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373552/minerva/index.html#s=0
HTA8_6009	HTA8_6009_002101	HTA8_6009_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373555/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373555/minerva/index.html#s=0
HTA8_6009	HTA8_6009_002101	HTA8_6009_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373558/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373558/minerva/index.html#s=0
HTA8_6009	HTA8_6009_002101	HTA8_6009_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373563/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373563/minerva/index.html#s=0
HTA8_6009	HTA8_6009_002101	HTA8_6009_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373570/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373570/minerva/index.html#s=0
HTA8_6009	HTA8_6009_002101	HTA8_6009_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373572/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373572/minerva/index.html#s=0
HTA8_6009	HTA8_6009_002101	HTA8_6009_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373573/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373573/minerva/index.html#s=0
HTA8_6009	HTA8_6009_002101	HTA8_6009_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373578/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373578/minerva/index.html#s=0
HTA8_6009	HTA8_6009_002101	HTA8_6009_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373579/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373579/minerva/index.html#s=0
HTA8_6009	HTA8_6009_002101	HTA8_6009_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373582/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373582/minerva/index.html#s=0
HTA8_6009	HTA8_6009_002101	HTA8_6009_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373584/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373584/minerva/index.html#s=0
HTA8_6009	HTA8_6009_002101	HTA8_6009_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373587/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373587/minerva/index.html#s=0
HTA8_6009	HTA8_6009_002101	HTA8_6009_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373588/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373588/minerva/index.html#s=0
HTA8_6009	HTA8_6009_002101	HTA8_6009_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373590/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373590/minerva/index.html#s=0
HTA8_6009	HTA8_6009_002101	HTA8_6009_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373596/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373596/minerva/index.html#s=0
HTA8_6009	HTA8_6009_003101	HTA8_6009_003102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373598/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373598/minerva/index.html#s=0
HTA8_6009	HTA8_6009_003101	HTA8_6009_003102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373599/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373599/minerva/index.html#s=0
HTA8_6009	HTA8_6009_003101	HTA8_6009_003102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373603/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373603/minerva/index.html#s=0
HTA8_6009	HTA8_6009_003101	HTA8_6009_003102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373605/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373605/minerva/index.html#s=0
HTA8_6009	HTA8_6009_003101	HTA8_6009_003102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373607/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373607/minerva/index.html#s=0
HTA8_6009	HTA8_6009_003101	HTA8_6009_003102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373608/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373608/minerva/index.html#s=0
HTA8_6009	HTA8_6009_003101	HTA8_6009_003102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373611/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373611/minerva/index.html#s=0
HTA8_6009	HTA8_6009_003101	HTA8_6009_003102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373614/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373614/minerva/index.html#s=0
HTA8_6009	HTA8_6009_003101	HTA8_6009_003102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373616/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373616/minerva/index.html#s=0
HTA8_6009	HTA8_6009_003101	HTA8_6009_003102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373619/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373619/minerva/index.html#s=0
HTA8_6009	HTA8_6009_003101	HTA8_6009_003102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373624/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373624/minerva/index.html#s=0
HTA8_6009	HTA8_6009_003101	HTA8_6009_003102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373627/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373627/minerva/index.html#s=0
HTA8_6009	HTA8_6009_003101	HTA8_6009_003102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373631/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373631/minerva/index.html#s=0
HTA8_6009	HTA8_6009_003101	HTA8_6009_003102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373633/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373633/minerva/index.html#s=0
HTA8_6009	HTA8_6009_003101	HTA8_6009_003102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373635/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373635/minerva/index.html#s=0
HTA8_6009	HTA8_6009_003101	HTA8_6009_003102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373636/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373636/minerva/index.html#s=0
HTA8_6009	HTA8_6009_003101	HTA8_6009_003102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373640/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373640/minerva/index.html#s=0
HTA8_6009	HTA8_6009_003101	HTA8_6009_003102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373641/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373641/minerva/index.html#s=0
HTA8_6009	HTA8_6009_003101	HTA8_6009_003102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373642/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373642/minerva/index.html#s=0
HTA8_6009	HTA8_6009_003101	HTA8_6009_003102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373646/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373646/minerva/index.html#s=0
HTA8_6009	HTA8_6009_003101	HTA8_6009_003102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373650/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373650/minerva/index.html#s=0
HTA8_6009	HTA8_6009_003101	HTA8_6009_003102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373654/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61373654/minerva/index.html#s=0
