Composite Element REF	Hugo_Symbol	Group	TCGA-3N-A9WB-06	TCGA-3N-A9WC-06	TCGA-3N-A9WD-06	TCGA-BF-A1PU-01	TCGA-BF-A1PV-01	TCGA-BF-A1PX-01	TCGA-BF-A1PZ-01	TCGA-BF-A1Q0-01	TCGA-BF-A3DJ-01	TCGA-BF-A3DL-01	TCGA-BF-A3DM-01	TCGA-BF-A3DN-01	TCGA-BF-A5EO-01	TCGA-BF-A5EP-01	TCGA-BF-A5EQ-01	TCGA-BF-A5ER-01	TCGA-BF-A5ES-01	TCGA-BF-AAP0-06	TCGA-D3-A1Q1-06	TCGA-D3-A1Q3-06	TCGA-D3-A1Q4-06	TCGA-D3-A1Q5-06	TCGA-D3-A1Q6-06	TCGA-D3-A1Q7-06	TCGA-D3-A1Q8-06	TCGA-D3-A1Q9-06	TCGA-D3-A1QA-06	TCGA-D3-A1QB-06	TCGA-D3-A2J6-06	TCGA-D3-A2J7-06	TCGA-D3-A2J8-06	TCGA-D3-A2J9-06	TCGA-D3-A2JA-06	TCGA-D3-A2JB-06	TCGA-D3-A2JC-06	TCGA-D3-A2JD-06	TCGA-D3-A2JE-06	TCGA-D3-A2JF-06	TCGA-D3-A2JG-06	TCGA-D3-A2JH-06	TCGA-D3-A2JK-06	TCGA-D3-A2JL-06	TCGA-D3-A2JN-06	TCGA-D3-A2JO-06	TCGA-D3-A2JP-06	TCGA-D3-A3BZ-06	TCGA-D3-A3C1-06	TCGA-D3-A3C3-06	TCGA-D3-A3C6-06	TCGA-D3-A3C7-06	TCGA-D3-A3C8-06	TCGA-D3-A3CB-06	TCGA-D3-A3CC-06	TCGA-D3-A3CE-06	TCGA-D3-A3CF-06	TCGA-D3-A3ML-06	TCGA-D3-A3MO-06	TCGA-D3-A3MR-06	TCGA-D3-A3MU-06	TCGA-D3-A3MV-06	TCGA-D3-A51E-06	TCGA-D3-A51F-06	TCGA-D3-A51G-06	TCGA-D3-A51H-06	TCGA-D3-A51J-06	TCGA-D3-A51K-06	TCGA-D3-A51N-06	TCGA-D3-A51R-06	TCGA-D3-A51T-06	TCGA-D3-A5GL-06	TCGA-D3-A5GN-06	TCGA-D3-A5GO-06	TCGA-D3-A5GR-06	TCGA-D3-A5GS-06	TCGA-D3-A5GT-01	TCGA-D3-A5GU-06	TCGA-D3-A8GB-06	TCGA-D3-A8GC-06	TCGA-D3-A8GD-06	TCGA-D3-A8GE-06	TCGA-D3-A8GI-06	TCGA-D3-A8GJ-06	TCGA-D3-A8GK-06	TCGA-D3-A8GL-06	TCGA-D3-A8GM-06	TCGA-D3-A8GN-06	TCGA-D3-A8GO-06	TCGA-D3-A8GP-06	TCGA-D3-A8GQ-06	TCGA-D3-A8GR-06	TCGA-D3-A8GS-06	TCGA-D3-A8GV-06	TCGA-D9-A148-06	TCGA-D9-A149-06	TCGA-D9-A1JW-06	TCGA-D9-A1JX-06	TCGA-D9-A1X3-06	TCGA-D9-A3Z1-06	TCGA-D9-A3Z3-06	TCGA-D9-A3Z4-01	TCGA-D9-A4Z2-01	TCGA-D9-A4Z3-01	TCGA-D9-A4Z5-01	TCGA-D9-A4Z6-06	TCGA-D9-A6E9-06	TCGA-D9-A6EA-06	TCGA-D9-A6EC-06	TCGA-D9-A6EG-06	TCGA-DA-A1HV-06	TCGA-DA-A1HW-06	TCGA-DA-A1HY-06	TCGA-DA-A1I0-06	TCGA-DA-A1I1-06	TCGA-DA-A1I2-06	TCGA-DA-A1I4-06	TCGA-DA-A1I5-06	TCGA-DA-A1I7-06	TCGA-DA-A1I8-06	TCGA-DA-A1IA-06	TCGA-DA-A1IB-06	TCGA-DA-A1IC-06	TCGA-DA-A3F2-06	TCGA-DA-A3F3-06	TCGA-DA-A3F5-06	TCGA-DA-A3F8-06	TCGA-DA-A95V-06	TCGA-DA-A95W-06	TCGA-DA-A95X-06	TCGA-DA-A95Y-06	TCGA-DA-A95Z-06	TCGA-EB-A1NK-01	TCGA-EB-A24C-01	TCGA-EB-A24D-01	TCGA-EB-A299-01	TCGA-EB-A3HV-01	TCGA-EB-A3XB-01	TCGA-EB-A3XC-01	TCGA-EB-A3XD-01	TCGA-EB-A3XE-01	TCGA-EB-A3XF-01	TCGA-EB-A3Y6-01	TCGA-EB-A3Y7-01	TCGA-EB-A41A-01	TCGA-EB-A41B-01	TCGA-EB-A42Y-01	TCGA-EB-A42Z-01	TCGA-EB-A430-01	TCGA-EB-A431-01	TCGA-EB-A44N-01	TCGA-EB-A44O-01	TCGA-EB-A44P-01	TCGA-EB-A44Q-06	TCGA-EB-A44R-06	TCGA-EB-A4IQ-01	TCGA-EB-A4IS-01	TCGA-EB-A4OY-01	TCGA-EB-A4OZ-01	TCGA-EB-A4P0-01	TCGA-EB-A4XL-01	TCGA-EB-A551-01	TCGA-EB-A553-01	TCGA-EB-A57M-01	TCGA-EB-A5FP-01	TCGA-EB-A5KH-06	TCGA-EB-A5SE-01	TCGA-EB-A5SF-01	TCGA-EB-A5SG-06	TCGA-EB-A5SH-06	TCGA-EB-A5UL-06	TCGA-EB-A5UM-01	TCGA-EB-A5UN-06	TCGA-EB-A5VU-01	TCGA-EB-A5VV-06	TCGA-EB-A6L9-06	TCGA-EB-A6QY-01	TCGA-EB-A6QZ-01	TCGA-EB-A6R0-01	TCGA-EE-A17X-06	TCGA-EE-A17Y-06	TCGA-EE-A17Z-06	TCGA-EE-A180-06	TCGA-EE-A181-06	TCGA-EE-A182-06	TCGA-EE-A183-06	TCGA-EE-A184-06	TCGA-EE-A185-06	TCGA-EE-A20B-06	TCGA-EE-A20C-06	TCGA-EE-A20F-06	TCGA-EE-A20H-06	TCGA-EE-A20I-06	TCGA-EE-A29A-06	TCGA-EE-A29B-06	TCGA-EE-A29C-06	TCGA-EE-A29D-06	TCGA-EE-A29E-06	TCGA-EE-A29G-06	TCGA-EE-A29H-06	TCGA-EE-A29L-06	TCGA-EE-A29M-06	TCGA-EE-A29N-06	TCGA-EE-A29P-06	TCGA-EE-A29Q-06	TCGA-EE-A29R-06	TCGA-EE-A29S-06	TCGA-EE-A29T-06	TCGA-EE-A29V-06	TCGA-EE-A29W-06	TCGA-EE-A29X-06	TCGA-EE-A2A0-06	TCGA-EE-A2A1-06	TCGA-EE-A2A2-06	TCGA-EE-A2A5-06	TCGA-EE-A2A6-06	TCGA-EE-A2GB-06	TCGA-EE-A2GC-06	TCGA-EE-A2GD-06	TCGA-EE-A2GE-06	TCGA-EE-A2GH-06	TCGA-EE-A2GI-06	TCGA-EE-A2GJ-06	TCGA-EE-A2GK-06	TCGA-EE-A2GL-06	TCGA-EE-A2GM-06	TCGA-EE-A2GN-06	TCGA-EE-A2GO-06	TCGA-EE-A2GP-06	TCGA-EE-A2GR-06	TCGA-EE-A2GS-06	TCGA-EE-A2GT-06	TCGA-EE-A2GU-06	TCGA-EE-A2M5-06	TCGA-EE-A2M6-06	TCGA-EE-A2M7-06	TCGA-EE-A2M8-06	TCGA-EE-A2MC-06	TCGA-EE-A2MD-06	TCGA-EE-A2ME-06	TCGA-EE-A2MF-06	TCGA-EE-A2MG-06	TCGA-EE-A2MH-06	TCGA-EE-A2MI-06	TCGA-EE-A2MJ-06	TCGA-EE-A2MK-06	TCGA-EE-A2ML-06	TCGA-EE-A2MM-06	TCGA-EE-A2MN-06	TCGA-EE-A2MP-06	TCGA-EE-A2MQ-06	TCGA-EE-A2MR-06	TCGA-EE-A2MS-06	TCGA-EE-A2MT-06	TCGA-EE-A2MU-06	TCGA-EE-A3AA-06	TCGA-EE-A3AB-06	TCGA-EE-A3AC-06	TCGA-EE-A3AD-06	TCGA-EE-A3AE-06	TCGA-EE-A3AF-06	TCGA-EE-A3AG-06	TCGA-EE-A3AH-06	TCGA-EE-A3J3-06	TCGA-EE-A3J4-06	TCGA-EE-A3J5-06	TCGA-EE-A3J7-06	TCGA-EE-A3J8-06	TCGA-EE-A3JA-06	TCGA-EE-A3JB-06	TCGA-EE-A3JD-06	TCGA-EE-A3JE-06	TCGA-EE-A3JH-06	TCGA-EE-A3JI-06	TCGA-ER-A193-06	TCGA-ER-A194-01	TCGA-ER-A195-06	TCGA-ER-A196-01	TCGA-ER-A197-06	TCGA-ER-A198-06	TCGA-ER-A199-06	TCGA-ER-A19A-06	TCGA-ER-A19B-06	TCGA-ER-A19C-06	TCGA-ER-A19D-06	TCGA-ER-A19E-06	TCGA-ER-A19F-06	TCGA-ER-A19G-06	TCGA-ER-A19H-06	TCGA-ER-A19J-06	TCGA-ER-A19K-01	TCGA-ER-A19L-06	TCGA-ER-A19M-06	TCGA-ER-A19N-06	TCGA-ER-A19O-06	TCGA-ER-A19P-06	TCGA-ER-A19Q-06	TCGA-ER-A19S-06	TCGA-ER-A19T-01	TCGA-ER-A19T-06	TCGA-ER-A19W-06	TCGA-ER-A1A1-06	TCGA-ER-A2NB-01	TCGA-ER-A2NC-06	TCGA-ER-A2ND-06	TCGA-ER-A2NE-06	TCGA-ER-A2NF-06	TCGA-ER-A2NF-01	TCGA-ER-A2NG-06	TCGA-ER-A2NH-06	TCGA-ER-A3ES-06	TCGA-ER-A3ET-06	TCGA-ER-A3EV-06	TCGA-ER-A3PL-06	TCGA-ER-A42H-01	TCGA-ER-A42K-06	TCGA-ER-A42L-06	TCGA-FR-A2OS-01	TCGA-FR-A3R1-01	TCGA-FR-A3YN-06	TCGA-FR-A3YO-06	TCGA-FR-A44A-06	TCGA-FR-A69P-06	TCGA-FR-A726-01	TCGA-FR-A728-01	TCGA-FR-A729-06	TCGA-FR-A7U8-06	TCGA-FR-A7U9-06	TCGA-FR-A7UA-06	TCGA-FR-A8YC-06	TCGA-FR-A8YD-06	TCGA-FR-A8YE-06	TCGA-FS-A1YW-06	TCGA-FS-A1YX-06	TCGA-FS-A1YY-06	TCGA-FS-A1Z0-06	TCGA-FS-A1Z3-06	TCGA-FS-A1Z4-06	TCGA-FS-A1Z7-06	TCGA-FS-A1ZA-06	TCGA-FS-A1ZB-06	TCGA-FS-A1ZC-06	TCGA-FS-A1ZD-06	TCGA-FS-A1ZE-06	TCGA-FS-A1ZF-06	TCGA-FS-A1ZG-06	TCGA-FS-A1ZH-06	TCGA-FS-A1ZJ-06	TCGA-FS-A1ZK-06	TCGA-FS-A1ZM-06	TCGA-FS-A1ZN-01	TCGA-FS-A1ZP-06	TCGA-FS-A1ZQ-06	TCGA-FS-A1ZR-06	TCGA-FS-A1ZS-06	TCGA-FS-A1ZT-06	TCGA-FS-A1ZU-06	TCGA-FS-A1ZW-06	TCGA-FS-A1ZY-06	TCGA-FS-A1ZZ-06	TCGA-FS-A4F0-06	TCGA-FS-A4F2-06	TCGA-FS-A4F4-06	TCGA-FS-A4F5-06	TCGA-FS-A4F8-06	TCGA-FS-A4F9-06	TCGA-FS-A4FB-06	TCGA-FS-A4FC-06	TCGA-FS-A4FD-06	TCGA-FW-A3I3-06	TCGA-FW-A3R5-06	TCGA-FW-A3TU-06	TCGA-FW-A3TV-06	TCGA-FW-A5DX-01	TCGA-FW-A5DY-06	TCGA-GF-A2C7-01	TCGA-GF-A3OT-06	TCGA-GF-A4EO-06	TCGA-GF-A6C8-06	TCGA-GF-A6C9-06	TCGA-GF-A769-01	TCGA-GN-A262-06	TCGA-GN-A263-01	TCGA-GN-A264-06	TCGA-GN-A265-06	TCGA-GN-A266-06	TCGA-GN-A267-06	TCGA-GN-A268-06	TCGA-GN-A269-01	TCGA-GN-A26A-06	TCGA-GN-A26C-01	TCGA-GN-A26D-06	TCGA-GN-A4U3-06	TCGA-GN-A4U4-06	TCGA-GN-A4U5-01	TCGA-GN-A4U7-06	TCGA-GN-A4U8-06	TCGA-GN-A4U9-06	TCGA-GN-A8LK-06	TCGA-GN-A8LL-06	TCGA-GN-A9SD-06	TCGA-HR-A2OG-06	TCGA-HR-A2OH-06	TCGA-IH-A3EA-01	TCGA-LH-A9QB-06	TCGA-OD-A75X-06	TCGA-QB-A6FS-06	TCGA-QB-AA9O-06	TCGA-RP-A690-06	TCGA-RP-A693-06	TCGA-RP-A694-06	TCGA-RP-A695-06	TCGA-RP-A6K9-06	TCGA-W3-A824-06	TCGA-W3-A825-06	TCGA-W3-A828-06	TCGA-W3-AA1O-06	TCGA-W3-AA1Q-06	TCGA-W3-AA1R-06	TCGA-W3-AA1V-06	TCGA-W3-AA1W-06	TCGA-W3-AA21-06	TCGA-WE-A8JZ-06	TCGA-WE-A8K1-06	TCGA-WE-A8K5-06	TCGA-WE-A8K6-06	TCGA-WE-A8ZM-06	TCGA-WE-A8ZN-06	TCGA-WE-A8ZO-06	TCGA-WE-A8ZQ-06	TCGA-WE-A8ZT-06	TCGA-WE-A8ZX-06	TCGA-WE-A8ZY-06	TCGA-WE-AA9Y-06	TCGA-WE-AAA0-06	TCGA-WE-AAA3-06	TCGA-WE-AAA4-06	TCGA-YD-A89C-06	TCGA-YD-A9TA-06	TCGA-YD-A9TB-06	TCGA-YG-AA3O-06	TCGA-YG-AA3P-06	TCGA-Z2-A8RT-06	TCGA-Z2-AA3S-06	TCGA-Z2-AA3V-06
cg00013618		BodyBody	0.901240216164946	0.863978242948704	0.719546629595651	0.710349422326883	0.729935173443841	0.849363315371838	0.772023628082349	0.79457138440705	0.922043891383144	0.718452288810727	0.748998905561794	0.893297785093792	0.668985552134788	0.854360760904084	0.755713242630276	0.897109447954434	0.666145427028447	0.74789047657056	0.611991445518982	0.922069480766954	0.866848439982047	0.547005857305685	0.870901188885269	0.752072824987751	0.770988907288363	0.858063770000088	0.18755708552561	0.72947461686209	0.384463843399726	0.757202334471316	0.644897280907323	0.617677455820072	0.920802956832279	0.747645855894446	0.830256295850691	0.806851627675695	0.671793493467709	0.568227371971819	0.559818226973513	0.622957198597115	0.840156467203099	0.794253228084935	0.78814961047929	0.653431174865072	0.473469458348128	0.862937528297926	0.904750746199226	0.793820478444084	0.712388651431034	0.854072515365375	0.76974505153814	0.773193736433749	0.566287412032203	0.910044820216512	0.606258981307955	0.943427968869486	0.738677223145674	0.673475084324513	0.897823715189549	0.680300073053109	0.598661949736335	0.727135206310071	0.237929351363863	0.764779933856028	0.6126138400612	0.471229278440181	0.788497782766003	0.823449488305462	0.392819990262812	0.528948409824155	0.812065767300815	0.402981742074069	0.73580300720344	0.797373407951083	0.444623189598309	0.898264059711862	0.71572611297244	0.900387201627675	0.822950221511508	0.946873412199267	0.455910620610459	0.793515093785472	0.447683544469551	0.865264099135167	0.514796348257421	0.819160998239554	0.759350674844228	0.634451882064217	0.796528298114143	0.426978821111661	0.800716272247673	0.911607891799944	0.200893073176501	0.655792881814047	0.780558262703436	0.747826634622569	0.742524883073377	0.657572953640595	0.484338767583993	0.932902902936691	0.841005123331169	0.790201023046105	0.729661929791195	0.400074485054067	0.764392223724636	0.902489184806237	0.601224070248395	0.806345348564586	0.32147959028972	0.440609488929291	0.814136017248853	0.431834818955042	0.621759277016568	0.855536600696804	0.646881125106718	0.778534219478011	0.83367648654808	0.896027298421503	0.600115059912011	0.752033437097281	0.921116080285396	0.805298414557521	0.570530666644851	0.826532721181819	0.672935518426235	0.689018863158776	0.913750900732029	0.60041825169946	0.525905227032215	0.872295139297554	0.496714917323065	0.887944270241732	0.925179826956312	0.842618954788602	0.901522272666562	0.600541975043385	0.449633583005554	0.789028723663976	0.799335500872171	0.549974647762972	0.75562352683021	0.620244600957677	0.874045485487969	0.886813156866554	0.597996967431316	0.925869136536674	0.345897888943143	0.690782565673279	0.757591162335446	0.850206547317269	0.901155977533208	0.599120935322621	0.79987117391437	0.843791850999009	0.560234460661334	0.867719538827645	0.717444007150116	0.397645413531044	0.730988525766763	0.859905234174103	0.680424866176864	0.391825634756623	0.60240942426509	0.645256308355691	0.893360161542646	0.599784242278438	0.734578133538979	0.762982653422113	0.598905478397228	0.906895143889726	0.920941158406904	0.567269773979532	0.75801384849237	0.603989076782177	0.445070849163985	0.889996957469081	0.48776814936498	0.604134014258399	0.92863758195216	0.211740822700017	0.845767653878656	0.768570895956362	0.784253582787289	0.711895925258121	0.632658675167028	0.55959617370383	0.89734898780314	0.890787928196181	0.451084816829274	0.876537237165621	0.392348781313445	0.946496873930684	0.952490294804891	0.768153195466504	0.707415852984096	0.430961586601791	0.674747991587611	0.521940510587559	0.414162461912018	0.371653231693997	0.818209775880418	0.846281802851055	0.799682148905141	0.78341292511343	0.772066850817172	0.884916491138365	0.480107372256646	0.949511819102862	0.724985913102034	0.827977207008303	0.634582037626767	0.344155615628475	0.861093383762853	0.808272716946016	0.549965387287942	0.82016758916837	0.915482091080863	0.74782642470405	0.692154234189525	0.408754393288654	0.696993482340534	0.743312079392658	0.832115646890878	0.711158869606413	0.391192855363421	0.924934187354424	0.812957454455589	0.40014519134449	0.746789225102428	0.585357119465942	0.886347768978263	0.803341677455568	0.718007875413693	0.909246107142832	0.755534844011428	0.834060232386693	0.520470364997695	0.825483819624828	0.912860337013438	0.83402418549396	0.821212592666724	0.786038424746699	0.564607683420255	0.85194911053494	0.661320384583344	0.571697667052058	0.846125273102605	0.87929765490757	0.786161359449529	0.79826431574963	0.887109938905077	0.687088621713523	0.654311860974724	0.849524867188528	0.683783982960629	0.911742630458183	0.142698360552681	0.740089217019998	0.512319753453504	0.673482903073576	0.75812288286296	0.857723845032138	0.951697296945612	0.685839452374158	0.870914266449538	0.267785541240385	0.569470531331882	0.743453661773165	0.73554683084172	0.814739791018357	0.746718268105087	0.921349417808549	0.757323884570586	0.808452212616565	0.854169280708667	0.721742183773761	0.47730628582196	0.892303924182532	0.852335349419352	0.744634269837154	0.919927170857194	0.589175297495877	0.830838297471971	0.857311641287916	0.411584014167103	0.865670317962656	0.794439740236569	0.935141965136699	0.539108441072551	0.898988337033539	0.83140965334684	0.705477814165965	0.816360071942762	0.800543768623839	0.590621916926188	0.714789856356083	0.620758724176482	0.916646982866056	0.69855720326729	0.728330459667003	0.884948589786249	0.860751938070119	0.441844888148483	0.834810841916912	0.336971087959018	0.411350669617169	0.619099283544911	0.833786955369847	0.323345848896355	0.807186591915759	0.608621374519147	0.717577263738305	0.815748415781413	0.540803873009794	0.870472283853313	0.362546261991716	0.724621746327587	0.755609289735997	0.824042490867694	0.623731864635821	0.551332410396323	0.794717410798673	0.721464779618693	0.469614975758706	0.518115266218682	0.604496407650488	0.770868119662667	0.926646556971181	0.667411468619601	0.817957804624703	0.872569324844601	0.87983066374805	0.536198055684453	0.829758002632265	0.830782808399783	0.836634190971671	0.850226220480723	0.863994144765414	0.669138915344738	0.920302059977135	0.778195983497036	0.903643561524975	0.915629664860859	0.434072898057642	0.791211963747883	0.766825987555838	0.835603472031112	0.829880978783684	0.865847011362794	0.877016332594132	0.838069951794286	0.913987570803275	0.734347759256128	0.727930397758305	0.540545914935494	0.472026820477645	0.841692425505181	0.775361525019678	0.852776445562267	0.630011342322538	0.452641000532252	0.90948162734376	0.811335910163302	0.941897525847356	0.870786916069461	0.867200611487974	0.740321209080629	0.79802615379614	0.746701388268422	0.816560084505009	0.498817849481309	0.425442918809136	0.833662372015503	0.849573534558565	0.881954961183638	0.809983845352378	0.81778619269275	0.597012825044253	0.825071802043714	0.92808786689936	0.540019928243791	0.504041416500896	0.805292630706408	0.379612997364088	0.900137296740642	0.919419337196527	0.608971850160226	0.848768969728539	0.882501565390831	0.599772405665194	0.820809456659301	0.853460953391131	0.824314454089425	0.38794607642324	0.881618108856459	0.938674592675374	0.403756158355231	0.117692520931079	0.771168932744143	0.65830165699123	0.828210994486685	0.830027124338123	0.953394206190286	0.846588000132993	0.597666548253618	0.611679874738096	0.271317257832333	0.733353353486797	0.686481697279453	0.824975491562449	0.83830781571479	0.91958759115734	0.618799445904201	0.761544005540408	0.881712235317091	0.630194086856391	0.717889118275056	0.220791806862998	0.839339973520463	0.725770039533379	0.833589596080556	0.641314870980893	0.826522932583383	0.904480670501119	0.892880240869102	0.647822804051708	0.767104562466692	0.86617099808898	0.888090162418011	0.575439792019698	0.598006606647641	0.854100313224631	0.731669374690576	0.774939657752901	0.606532799312025	0.715895720386299	0.255905347541267	0.847414983934618	0.753253818686115	0.940719967043762	0.619696196484221	0.39957683505295	0.620658374997559
cg00059930		NA	0.821822927672631	0.700999436894263	0.71084386735685	0.839421257137255	0.887641580207244	0.587510847817283	0.80414678388092	0.682938768868761	0.772723423992277	0.673573361014453	0.822114694849551	0.771731657956925	0.719581702366977	0.793180659685627	0.723594424359638	0.765744575801129	0.706138931983962	0.50824004064653	0.870187742034989	0.728098683894219	0.756008885169947	0.867409766962721	0.741664035267875	0.653523518059162	0.684015268088401	0.716508714224255	0.906495798887982	0.683055711269069	0.718495460110417	0.633625667896681	0.557589642502364	0.603610149788443	0.702848873043444	0.668233771505578	0.704990797916677	0.674093708805567	0.846729549165949	0.760664297226297	0.806686617680072	0.665178362526987	0.752705152909915	0.723293110624985	0.669190319792588	0.709637194010862	0.792430484441413	0.60146529138128	0.779942146676467	0.763385097646493	0.852169213825648	0.783303636867526	0.530716070093354	0.55531229213157	0.769635027002835	0.803518339068056	0.61938066117721	0.883714755340052	0.772247003674499	0.53100586946236	0.769680937652738	0.744621240904616	0.697608497626181	0.525189854225853	0.819840034010816	0.48941333301128	0.625083603509822	0.769736050323698	0.738024403185685	0.831040053008235	0.779195779638379	0.774089459572255	0.756145409932913	0.780673887553057	0.613575423670031	0.78403152225252	0.815975323425039	0.789439507582069	0.597483379067534	0.767545972424756	0.584881569086876	0.707657681119429	0.86165320730359	0.688374288006901	0.861507242635204	0.864724021014158	0.722068480602408	0.645798996685624	0.672511510759295	0.913693527197818	0.74617348908747	0.776102236070816	0.674313923603145	0.876237421832998	0.783792438181538	0.710219201774039	0.784260168581321	0.774181481832533	0.864598537632307	0.644559239214452	0.713489059888472	0.847353645688081	0.829523735583248	0.719425891035583	0.819285376624173	0.728104273549486	0.620255304079379	0.82255218746427	0.840797953837269	0.835371311307967	0.719534969654773	0.691187911820441	0.843719280197202	0.602955493288688	0.734690081845504	0.803503817459664	0.649251787628386	0.660219740112844	0.789143631315547	0.787428051015436	0.882127183388262	0.609244768311804	0.758906154703004	0.504051110432988	0.859881821794026	0.685876073945963	0.595844716922543	0.766960395732159	0.789904799281188	0.803876397297674	0.785710269525787	0.886268986099091	0.707146290265634	0.836306438203693	0.791538070119015	0.76783771077701	0.695956217963842	0.682246512318571	0.756991614688382	0.631238879020406	0.738965178179083	0.795650085438267	0.734727856945382	0.703588596355118	0.838769380370153	0.852615710817319	0.867993751729791	0.803834941144472	0.752543996393439	0.645007631988095	0.585168841601138	0.75483280963042	0.749641337598254	0.845171055784512	0.665318372240637	0.622720893073884	0.661063931882407	0.704098980589685	0.537274272781487	0.765230515984047	0.74425882180011	0.674289525335977	0.694192868724113	0.755732559854856	0.835208845340134	0.862245483848076	0.822497890074917	0.708363594656981	0.595961883138341	0.757435084874331	0.613346524902953	0.699471900238487	0.563375036850918	0.718763301004545	0.559584288342281	0.553664151031037	0.618005894511491	0.807889016355714	0.790220201775954	0.848993968464551	0.700102098047667	0.831792874989712	0.830029248480433	0.710576394805923	0.719260822667819	0.710085537394555	0.800334467941777	0.876969498115107	0.766816473603438	0.883224462878539	0.77568090801479	0.791733125877552	0.717445253438922	0.843109533504802	0.85580510397747	0.715834545236257	0.899081039898722	0.864830691034968	0.59012131279729	0.741366554765209	0.903395237168107	0.767668072328521	0.629654909128302	0.750550592664264	0.795387426227759	0.846278280880339	0.719783018927438	0.637410957931931	0.78232888450665	0.883880992126104	0.749757355283017	0.685250638194524	0.673453271267202	0.767592153044966	0.816430252410989	0.69655582968227	0.646736009967109	0.803025427872832	0.664486581610871	0.628185854944634	0.617222396748384	0.737066106845091	0.626488642578833	0.533707448124946	0.606013833174794	0.79002808047272	0.814807799022879	0.860780097941882	0.757211186466565	0.8811512754444	0.879457453257	0.67779957375028	0.724346001123348	0.620916702313695	0.795015426865603	0.783260510487924	0.582982266930472	0.610148409461453	0.762734140902184	0.619218977070883	0.793380561087315	0.585112145527851	0.64150169131724	0.70808767813508	0.611805611314261	0.800122305252511	0.749662975029016	0.843441808084561	0.744840696345189	0.742286524488268	0.817990793333371	0.639158231609586	0.821471314833892	0.82596976271335	0.598402744998661	0.603082231327506	0.747466109556311	0.795792452167182	0.892279836012584	0.846024206027366	0.727897602813583	0.827443084341773	0.865822650723424	0.792335888720036	0.7911799104892	0.700317288661733	0.804657354565167	0.900729845435353	0.785368650243892	0.639225648188509	0.556617139224913	0.594034819056157	0.555717721760643	0.806795535458856	0.750542314517877	0.70898016582248	0.704979099964247	0.544859850358247	0.636705737849213	0.769384155292898	0.576645233867325	0.540560268295992	0.810537589851881	0.812623725814038	0.820872747950991	0.821862855480504	0.839213761635651	0.759848857141159	0.775962196902081	0.840546092946637	0.723807057689307	0.816852119918336	0.741815045513623	0.659525244330935	0.698922375781297	0.640690063651923	0.744260600875815	0.613722259492821	0.891017884958117	0.805782288612723	0.60909266760381	0.54927047900279	0.639320496136435	0.772439513252225	0.802814895537515	0.841877118259482	0.806452278812058	0.665889762318394	0.670449745616997	0.691944038407869	0.908770369121142	0.707866125052598	0.712436748993486	0.850566136943705	0.895784505276017	0.86590393417459	0.687929082830379	0.786787078795652	0.770014932440402	0.821667288008649	0.676207221917382	0.660071380481407	0.728424405817665	0.617344171588258	0.593111998406868	0.712668843699656	0.801280764800617	0.668840567219751	0.543856845787907	0.7990505329274	0.787859608241052	0.5782144983273	0.794426943433129	0.807719483769339	0.805126132341557	0.75850964949086	0.838298264740794	0.581201485072388	0.820186734715158	0.787540083911425	0.683047117569367	0.838180262392297	0.839651765427692	0.866513928192268	0.849106389071709	0.860134070088958	0.729202416870142	0.817822726870149	0.825155164109169	0.74109289063104	0.848971243334708	0.835123871654499	0.800467472773039	0.772271933476158	0.839026834638074	0.775114105345545	0.864914758654145	0.692954950627709	0.896572158511662	0.862154817798831	0.887078059843229	0.825548082774101	0.743272455838421	0.783628826862716	0.592752786947277	0.871248947179283	0.839304557919108	0.740183392060357	0.814848478186033	0.788659663624811	0.710143775769089	0.800241575458917	0.726292022261658	0.783717374200701	0.542638897804603	0.838839914986355	0.737996012842098	0.645490020557532	0.695768956967204	0.549063837517107	0.786939903118199	0.906310372277077	0.676137934440472	0.846099145271925	0.634871179697763	0.707106331619228	0.794821417902105	0.878258626368323	0.631965917270924	0.725294597945251	0.662971766304741	0.84056444353194	0.810191657065969	0.731697903434782	0.650658654675808	0.831813132871681	0.646505535853503	0.809960149505616	0.828604622577451	0.899794872903687	0.52749278027164	0.718432189076998	0.618744825433828	0.753377119709259	0.899711879616893	0.790361870519871	0.58896690647499	0.721527433820433	0.824022468461568	0.645468193445315	0.681309651577634	0.747452316551236	0.667878129762414	0.807520717111616	0.80384272744704	0.777566168337942	0.798595517559714	0.718254321202447	0.744999402363262	0.733869483163152	0.674024704341283	0.840969624725442	0.834131727743649	0.66337922660208	0.824963256559721	0.814869307647623	0.854001663351815	0.655796804329298	0.735552650594299	0.910961533555778	0.714234342009226	0.723722657959748	0.804806498464931	0.568082838491589	0.685653182796821	0.6962661070145	0.570087850233783	0.752569350168133	0.770517400458697	0.735503203566836	0.781201816992889	0.907450902717382	0.782981441541713	0.758158403823225	0.629727913869148
