Composite Element REF	Hugo_Symbol	Group	TCGA-3M-AB46-01	TCGA-3M-AB47-01	TCGA-B7-5816-01	TCGA-B7-5818-01	TCGA-B7-A5TI-01	TCGA-B7-A5TJ-01	TCGA-B7-A5TK-01	TCGA-B7-A5TN-01	TCGA-BR-4183-01	TCGA-BR-4184-01	TCGA-BR-4187-01	TCGA-BR-4188-01	TCGA-BR-4191-01	TCGA-BR-4201-01	TCGA-BR-4253-01	TCGA-BR-4255-01	TCGA-BR-4256-01	TCGA-BR-4257-01	TCGA-BR-4267-01	TCGA-BR-4279-01	TCGA-BR-4280-01	TCGA-BR-4292-01	TCGA-BR-4294-01	TCGA-BR-4357-01	TCGA-BR-4361-01	TCGA-BR-4362-01	TCGA-BR-4363-01	TCGA-BR-4366-01	TCGA-BR-4367-01	TCGA-BR-4368-01	TCGA-BR-4369-01	TCGA-BR-4370-01	TCGA-BR-4371-01	TCGA-BR-6452-01	TCGA-BR-6453-01	TCGA-BR-6454-01	TCGA-BR-6455-01	TCGA-BR-6456-01	TCGA-BR-6457-01	TCGA-BR-6458-01	TCGA-BR-6563-01	TCGA-BR-6564-01	TCGA-BR-6565-01	TCGA-BR-6566-01	TCGA-BR-6705-01	TCGA-BR-6706-01	TCGA-BR-6707-01	TCGA-BR-6709-01	TCGA-BR-6710-01	TCGA-BR-6801-01	TCGA-BR-6802-01	TCGA-BR-6803-01	TCGA-BR-6852-01	TCGA-BR-7196-01	TCGA-BR-7197-01	TCGA-BR-7703-01	TCGA-BR-7704-01	TCGA-BR-7707-01	TCGA-BR-7715-01	TCGA-BR-7716-01	TCGA-BR-7717-01	TCGA-BR-7722-01	TCGA-BR-7723-01	TCGA-BR-7851-01	TCGA-BR-7901-01	TCGA-BR-7957-01	TCGA-BR-7958-01	TCGA-BR-7959-01	TCGA-BR-8058-01	TCGA-BR-8059-01	TCGA-BR-8060-01	TCGA-BR-8077-01	TCGA-BR-8078-01	TCGA-BR-8080-01	TCGA-BR-8081-01	TCGA-BR-8284-01	TCGA-BR-8285-01	TCGA-BR-8286-01	TCGA-BR-8289-01	TCGA-BR-8291-01	TCGA-BR-8295-01	TCGA-BR-8296-01	TCGA-BR-8297-01	TCGA-BR-8360-01	TCGA-BR-8361-01	TCGA-BR-8362-01	TCGA-BR-8363-01	TCGA-BR-8364-01	TCGA-BR-8365-01	TCGA-BR-8366-01	TCGA-BR-8367-01	TCGA-BR-8368-01	TCGA-BR-8369-01	TCGA-BR-8370-01	TCGA-BR-8371-01	TCGA-BR-8372-01	TCGA-BR-8373-01	TCGA-BR-8380-01	TCGA-BR-8381-01	TCGA-BR-8382-01	TCGA-BR-8384-01	TCGA-BR-8483-01	TCGA-BR-8484-01	TCGA-BR-8485-01	TCGA-BR-8486-01	TCGA-BR-8487-01	TCGA-BR-8588-01	TCGA-BR-8589-01	TCGA-BR-8590-01	TCGA-BR-8591-01	TCGA-BR-8592-01	TCGA-BR-8676-01	TCGA-BR-8677-01	TCGA-BR-8678-01	TCGA-BR-8679-01	TCGA-BR-8680-01	TCGA-BR-8682-01	TCGA-BR-8683-01	TCGA-BR-8686-01	TCGA-BR-8687-01	TCGA-BR-8690-01	TCGA-BR-A44T-01	TCGA-BR-A44U-01	TCGA-BR-A452-01	TCGA-BR-A453-01	TCGA-BR-A4CQ-01	TCGA-BR-A4CR-01	TCGA-BR-A4CS-01	TCGA-BR-A4IU-01	TCGA-BR-A4IV-01	TCGA-BR-A4IY-01	TCGA-BR-A4IZ-01	TCGA-BR-A4J1-01	TCGA-BR-A4J2-01	TCGA-BR-A4J4-01	TCGA-BR-A4J5-01	TCGA-BR-A4J6-01	TCGA-BR-A4J7-01	TCGA-BR-A4J8-01	TCGA-BR-A4J9-01	TCGA-BR-A4PD-01	TCGA-BR-A4PE-01	TCGA-BR-A4PF-01	TCGA-BR-A4QI-01	TCGA-BR-A4QL-01	TCGA-BR-A4QM-01	TCGA-CD-5798-01	TCGA-CD-5799-01	TCGA-CD-5800-01	TCGA-CD-5801-01	TCGA-CD-5802-01	TCGA-CD-5803-01	TCGA-CD-5804-01	TCGA-CD-5813-01	TCGA-CD-8524-01	TCGA-CD-8525-01	TCGA-CD-8526-01	TCGA-CD-8527-01	TCGA-CD-8528-01	TCGA-CD-8529-01	TCGA-CD-8530-01	TCGA-CD-8531-01	TCGA-CD-8532-01	TCGA-CD-8533-01	TCGA-CD-8534-01	TCGA-CD-8535-01	TCGA-CD-8536-01	TCGA-CD-A486-01	TCGA-CD-A487-01	TCGA-CD-A489-01	TCGA-CD-A48A-01	TCGA-CD-A48C-01	TCGA-CD-A4MG-01	TCGA-CD-A4MH-01	TCGA-CD-A4MI-01	TCGA-CD-A4MJ-01	TCGA-CG-4300-01	TCGA-CG-4301-01	TCGA-CG-4304-01	TCGA-CG-4305-01	TCGA-CG-4306-01	TCGA-CG-4436-01	TCGA-CG-4437-01	TCGA-CG-4438-01	TCGA-CG-4440-01	TCGA-CG-4441-01	TCGA-CG-4442-01	TCGA-CG-4443-01	TCGA-CG-4444-01	TCGA-CG-4449-01	TCGA-CG-4455-01	TCGA-CG-4462-01	TCGA-CG-4465-01	TCGA-CG-4466-01	TCGA-CG-4469-01	TCGA-CG-4472-01	TCGA-CG-4474-01	TCGA-CG-4475-01	TCGA-CG-4476-01	TCGA-CG-4477-01	TCGA-CG-5717-01	TCGA-CG-5718-01	TCGA-CG-5719-01	TCGA-CG-5720-01	TCGA-CG-5721-01	TCGA-CG-5722-01	TCGA-CG-5723-01	TCGA-CG-5724-01	TCGA-CG-5725-01	TCGA-CG-5726-01	TCGA-CG-5727-01	TCGA-CG-5728-01	TCGA-CG-5730-01	TCGA-CG-5732-01	TCGA-CG-5733-01	TCGA-CG-5734-01	TCGA-D7-5577-01	TCGA-D7-5578-01	TCGA-D7-5579-01	TCGA-D7-6518-01	TCGA-D7-6519-01	TCGA-D7-6520-01	TCGA-D7-6521-01	TCGA-D7-6522-01	TCGA-D7-6524-01	TCGA-D7-6525-01	TCGA-D7-6526-01	TCGA-D7-6527-01	TCGA-D7-6528-01	TCGA-D7-6815-01	TCGA-D7-6817-01	TCGA-D7-6818-01	TCGA-D7-6820-01	TCGA-D7-6822-01	TCGA-D7-8570-01	TCGA-D7-8572-01	TCGA-D7-8573-01	TCGA-D7-8574-01	TCGA-D7-8575-01	TCGA-D7-8576-01	TCGA-D7-8578-01	TCGA-D7-8579-01	TCGA-D7-A4YT-01	TCGA-D7-A4YU-01	TCGA-D7-A4YV-01	TCGA-D7-A4YX-01	TCGA-D7-A4YY-01	TCGA-D7-A4Z0-01	TCGA-D7-A6ET-01	TCGA-D7-A6EV-01	TCGA-D7-A6EX-01	TCGA-D7-A6EY-01	TCGA-D7-A6EZ-01	TCGA-D7-A6F0-01	TCGA-D7-A6F2-01	TCGA-D7-A747-01	TCGA-D7-A748-01	TCGA-D7-A74A-01	TCGA-D7-A74B-01	TCGA-EQ-5647-01	TCGA-EQ-8122-01	TCGA-EQ-A4SO-01	TCGA-F1-6177-01	TCGA-F1-6874-01	TCGA-F1-6875-01	TCGA-F1-A448-01	TCGA-F1-A72C-01	TCGA-FP-7735-01	TCGA-FP-7829-01	TCGA-FP-7916-01	TCGA-FP-7998-01	TCGA-FP-8099-01	TCGA-FP-8209-01	TCGA-FP-8210-01	TCGA-FP-8211-01	TCGA-FP-8631-01	TCGA-FP-A4BE-01	TCGA-FP-A4BF-01	TCGA-FP-A8CX-01	TCGA-FP-A9TM-01	TCGA-HF-7132-01	TCGA-HF-7133-01	TCGA-HF-7134-01	TCGA-HF-7136-01	TCGA-HF-A5NB-01	TCGA-HJ-7597-01	TCGA-HU-8238-01	TCGA-HU-8243-01	TCGA-HU-8244-01	TCGA-HU-8245-01	TCGA-HU-8249-01	TCGA-HU-8602-01	TCGA-HU-8604-01	TCGA-HU-8608-01	TCGA-HU-8610-01	TCGA-HU-A4G2-01	TCGA-HU-A4G3-01	TCGA-HU-A4G6-01	TCGA-HU-A4G8-01	TCGA-HU-A4G9-01	TCGA-HU-A4GC-01	TCGA-HU-A4GD-01	TCGA-HU-A4GF-01	TCGA-HU-A4GH-01	TCGA-HU-A4GJ-01	TCGA-HU-A4GN-01	TCGA-HU-A4GP-01	TCGA-HU-A4GQ-01	TCGA-HU-A4GT-01	TCGA-HU-A4GU-01	TCGA-HU-A4GX-01	TCGA-HU-A4GY-01	TCGA-HU-A4H0-01	TCGA-HU-A4H2-01	TCGA-HU-A4H3-01	TCGA-HU-A4H4-01	TCGA-HU-A4H5-01	TCGA-HU-A4H6-01	TCGA-HU-A4H8-01	TCGA-HU-A4HB-01	TCGA-HU-A4HD-01	TCGA-IN-7806-01	TCGA-IN-7808-01	TCGA-IN-8462-01	TCGA-IN-8663-01	TCGA-IN-A6RI-01	TCGA-IN-A6RJ-01	TCGA-IN-A6RL-01	TCGA-IN-A6RN-01	TCGA-IN-A6RO-01	TCGA-IN-A6RP-01	TCGA-IN-A6RR-01	TCGA-IN-A6RS-01	TCGA-IN-A7NR-01	TCGA-IN-A7NT-01	TCGA-IN-A7NU-01	TCGA-IN-AB1V-01	TCGA-IN-AB1X-01	TCGA-IP-7968-01	TCGA-KB-A6F5-01	TCGA-KB-A6F7-01	TCGA-KB-A93G-01	TCGA-KB-A93H-01	TCGA-KB-A93J-01	TCGA-MX-A5UG-01	TCGA-MX-A5UJ-01	TCGA-MX-A663-01	TCGA-MX-A666-01	TCGA-R5-A7O7-01	TCGA-R5-A7ZE-01	TCGA-R5-A7ZF-01	TCGA-R5-A7ZI-01	TCGA-R5-A7ZR-01	TCGA-R5-A804-01	TCGA-R5-A805-01	TCGA-RD-A7BS-01	TCGA-RD-A7BT-01	TCGA-RD-A7BW-01	TCGA-RD-A7C1-01	TCGA-RD-A8MV-01	TCGA-RD-A8MW-01	TCGA-RD-A8N0-01	TCGA-RD-A8N1-01	TCGA-RD-A8N2-01	TCGA-RD-A8N4-01	TCGA-RD-A8N5-01	TCGA-RD-A8N6-01	TCGA-RD-A8N9-01	TCGA-RD-A8NB-01	TCGA-SW-A7EA-01	TCGA-SW-A7EB-01	TCGA-VQ-A8DL-01	TCGA-VQ-A8DT-01	TCGA-VQ-A8DU-01	TCGA-VQ-A8DV-01	TCGA-VQ-A8DZ-01	TCGA-VQ-A8E0-01	TCGA-VQ-A8E2-01	TCGA-VQ-A8E3-01	TCGA-VQ-A8E7-01	TCGA-VQ-A8P2-01	TCGA-VQ-A8P3-01	TCGA-VQ-A8P5-01	TCGA-VQ-A8P8-01	TCGA-VQ-A8PB-01	TCGA-VQ-A8PC-01	TCGA-VQ-A8PD-01	TCGA-VQ-A8PE-01	TCGA-VQ-A8PF-01	TCGA-VQ-A8PH-01	TCGA-VQ-A8PJ-01	TCGA-VQ-A8PK-01	TCGA-VQ-A8PM-01	TCGA-VQ-A8PO-01	TCGA-VQ-A8PP-01	TCGA-VQ-A8PQ-01	TCGA-VQ-A8PS-01	TCGA-VQ-A8PT-01	TCGA-VQ-A8PU-01	TCGA-VQ-A8PX-01	TCGA-VQ-A8PY-01	TCGA-VQ-A8PZ-01	TCGA-VQ-A91A-01	TCGA-VQ-A91D-01	TCGA-VQ-A91E-01	TCGA-VQ-A91K-01	TCGA-VQ-A91N-01	TCGA-VQ-A91Q-01	TCGA-VQ-A91S-01	TCGA-VQ-A91U-01	TCGA-VQ-A91V-01	TCGA-VQ-A91W-01	TCGA-VQ-A91X-01	TCGA-VQ-A91Y-01	TCGA-VQ-A91Z-01	TCGA-VQ-A922-01	TCGA-VQ-A923-01	TCGA-VQ-A924-01	TCGA-VQ-A925-01	TCGA-VQ-A927-01	TCGA-VQ-A928-01	TCGA-VQ-A92D-01	TCGA-VQ-A94O-01	TCGA-VQ-A94P-01	TCGA-VQ-A94R-01	TCGA-VQ-A94T-01	TCGA-VQ-A94U-01	TCGA-VQ-AA64-01	TCGA-VQ-AA68-01	TCGA-VQ-AA69-01	TCGA-VQ-AA6A-01	TCGA-VQ-AA6B-01	TCGA-VQ-AA6D-01	TCGA-VQ-AA6F-01	TCGA-VQ-AA6G-01	TCGA-VQ-AA6I-01	TCGA-VQ-AA6J-01	TCGA-VQ-AA6K-01	TCGA-ZA-A8F6-01	TCGA-ZQ-A9CR-01
cg00013618		BodyBody	0.716700038929499	0.486111463918373	0.607346080295522	0.60746395387703	0.715153929841303	0.720262820987371	0.776823090748508	0.561229893142573	0.575768218530106	0.488747185331458	0.69671306690647	0.68751817970035	0.509735254713531	0.870980342457712	0.577502943019315	0.689533892590234	0.629752090338489	0.462303083399282	0.887238631161049	0.79556228717779	0.477636824399906	0.514652439556865	0.947094381041921	0.831531689315742	0.484398233859426	0.480383931453158	0.659414295233637	0.916179972788465	0.511338730576691	0.609324856826094	0.839805221834452	0.751707995091257	0.432427281734628	0.649287376306774	0.702724518223649	0.784592599081934	0.791644780618122	0.888226571440559	0.670685896771916	0.692082520146587	0.739020532013608	0.855723084199065	0.58575228396803	0.765455433329508	0.860140505449416	0.681481171413121	0.588397918219203	0.841225717542538	0.835004851009784	0.872040290722102	0.629547325394467	0.751313767266425	0.643229917616955	0.716445680154993	0.617703141678818	0.448882526832466	0.332556588029021	0.462425052029716	0.761092346464333	0.770231810382937	0.520975510199834	0.66630903326825	0.787835641997809	0.603171814878214	0.592462368067524	0.86041894484543	0.519477487321041	0.803526724501467	0.801828963543692	0.663498083988545	0.507083063195429	0.615909511848619	0.437514030259716	0.64511411159819	0.757227314032358	0.464550943884816	0.629951546754169	0.434472192725515	0.798276512725619	0.730269317494881	0.873001912208921	0.621190235302415	0.757176611468324	0.863312525801982	0.351315147734779	0.536843866298707	0.73286416391812	0.863200263665543	0.881998810793171	0.741415182065968	0.675153470076999	0.395254057877547	0.66056831688339	0.571512604882543	0.864005955599731	0.662466700257832	0.791440148923354	0.717083783577465	0.647789090857554	0.695264496604177	0.796991277963187	0.923091593013906	0.532766012204559	0.744188802252933	0.686853577014242	0.433559422173806	0.788404465620855	0.669649375028904	0.753162161289039	0.477839968746376	0.778240853107671	0.548182272317375	0.820090318975259	0.894572955326777	0.638375283087673	0.825352865656728	0.645924482996565	0.880124383918996	0.666628127296173	0.805912492120493	0.733701527861357	0.754227751962991	0.735197324084636	0.81273847747567	0.833308283639028	0.76700739955889	0.626957997080977	0.532347377565391	0.693278316125642	0.79048650700873	0.790249372026264	0.773221370899995	0.913466307035888	0.692937249212348	0.653171495576086	0.686565588262236	0.835139852326708	0.847524696873597	0.38433774041695	0.792695561701023	0.558647996093136	0.693034662384173	0.666539900527025	0.862847075960125	0.669541913593378	0.511478374413459	0.865761511122154	0.407016223636191	0.910048806570345	0.74323929757363	0.893970089729947	0.676569521254642	0.835888785517438	0.837274465188154	0.600720597126422	0.790803193792956	0.650001223431114	0.915207950566758	0.380589116966025	0.625166271049287	0.739004323369197	0.621865324351875	0.803505301078486	0.903915113443368	0.888854126122864	0.886388939665368	0.523633484323088	0.743590595144133	0.830985584407646	0.678817243446182	0.841360125011864	0.485018157125527	0.49969137525474	0.716895590770579	0.751036013589112	0.482387197535228	0.680681930018693	0.871275206644999	0.619339330344194	0.689814329990787	0.526177594205213	0.387496048675118	0.713810800598102	0.537083435385838	0.445372345663965	0.667620025955898	0.356940789025176	0.772356852998806	0.693990668905469	0.630604533470655	0.66950479453674	0.714004355726633	0.372995032307109	0.244032384631509	0.275281449616817	0.747181970362751	0.391854247943477	0.859819279166243	0.499808715755128	0.807992141224721	0.865790685838135	0.705134279842012	0.894092905766389	0.456339423288895	0.855625735009015	0.818001558389646	0.817002206103529	0.685990905404204	0.880047475219806	0.466867944326827	0.645435322550949	0.740270633756956	0.831917130331514	0.829195137050149	0.459212648676714	0.585008346303854	0.862474463884423	0.775614225009018	0.673544678848653	0.76533609633332	0.937865394396598	0.87044350844118	0.76044128845961	0.678542190194183	0.667554373071051	0.77818349099086	0.528559886177164	0.593242183573202	0.370942984236332	0.575043223562628	0.705400847257899	0.715104417149532	0.762980572360732	0.955778160968453	0.835393374004085	0.878089054023743	0.622516057251078	0.640408471190281	0.866689007019998	0.462732416348658	0.839738668568611	0.729338106423433	0.762496246777531	0.480185587716408	0.48825676130121	0.620172578967308	0.81096672114777	0.593184941664002	0.704041330061835	0.622709792917799	0.774628983566137	0.656102979437574	0.866225780115515	0.888394535442179	0.480783967778077	0.764524040059903	0.82496259804587	0.912810999615232	0.843259143403197	0.792447737647846	0.684580784907743	0.896090827442769	0.291796628319784	0.452126886887063	0.45958061806664	0.663007677636169	0.78148364230085	0.740616484854035	0.506453276021622	0.659131245387971	0.551639012588491	0.56653654366892	0.829404989017903	0.725004952943117	0.829984803094332	0.915395049201245	0.464681759326436	0.758974715558466	0.60458303906944	0.691724119804265	0.545238453940642	0.780235923147949	0.388765780532241	0.912858980196048	0.528575751532551	0.569759287996735	0.491782241431878	0.646254246573794	0.491088733845109	0.54237059563457	0.928935116557387	0.549917368507259	0.734758629028834	0.511776397652581	0.725864866756802	0.472228216180849	0.585567152511522	0.899683522252439	0.791391439851352	0.303810670590144	0.628813622978382	0.853298899328898	0.739348624010906	0.351395674569804	0.765542262134644	0.48975556492054	0.333375802333644	0.512209398511109	0.616285067185933	0.796265348666043	0.85844588851152	0.719287700248746	0.470440728339624	0.503151073575842	0.684098697145472	0.57757054360511	0.310017407028732	0.767490210741634	0.351157262041804	0.718826382082812	0.893638410546324	0.403270877031822	0.617132281085921	0.47752024553116	0.308408263146646	0.564439710909273	0.745379319141153	0.681792344570648	0.763285419639489	0.548577499813038	0.670445598449284	0.456658901382799	0.780006068495069	0.737161874320896	0.8565065856456	0.626942546133793	0.636021474539005	0.739163381584822	0.870616295516887	0.696499667425177	0.780539465102216	0.802793914612251	0.368168923939427	0.564617254245998	0.634728595510694	0.632956754119051	0.832534753198967	0.735716718103821	0.768407772178595	0.745135631698212	0.761594273687567	0.782550844634133	0.802763036846147	0.666094454447579	0.860409275656071	0.755373861496488	0.551963586016479	0.838894340118871	0.547668830312703	0.838448610511037	0.707130845804472	0.819680947278831	0.757597753973738	0.943032059091864	0.913094104599945	0.836550967915904	0.910561091494673	0.587658352698996	0.692301498185951	0.463429548835472	0.852213267288989	0.746625661714519	0.648049861697053	0.875825911784085	0.808861288331532	0.824662154609203	0.921933740540171	0.845207253594053	0.331032904326865	0.778927891674549	0.692645983544514	0.527083153939028	0.518659737585513	0.664985127990752	0.417054422768021	0.68197179512516	0.666827377687228	0.747125534366613	0.67022671280666	0.815709048122009	0.822049941532936	0.83716460985075	0.802492787076312	0.384073424547657	0.833010133805227	0.748385901698413	0.919003338650465	0.606032710826091	0.568453259608809	0.679765728946373	0.562439104339782	0.62345490492995	0.707768243706559	0.330731575449647	0.615186275787235	0.3165769875371	0.614451152955248	0.85484957115758	0.457930954210716	0.37822822438905	0.451386437034689	0.560618114084833	0.593315375986492	0.706472759486318	0.875323648495003	0.642153778856103	0.385113784890137	0.492811320010545	0.818862602849141	0.67541313695766	0.901885360312549	0.906353607527724	0.62329162134921	0.80017418742664	0.347613698964923	0.900997536913994	0.419307521872375	0.835955171730195	0.360986937797657	0.275007460039296	0.658982524221038	0.50046381902842	0.764410061382313	0.75910828783808	0.536902352407207	0.430474604161874	0.704340323917776	0.809639404843167	0.631340342421083	0.581347920675114
cg00059930		NA	0.299758586977455	0.584993912251382	0.598322551370696	0.720612232532577	0.763744877988702	0.51964449113609	0.576494735714711	0.726035199725552	0.647034151999723	0.783107777672279	0.693518657640413	0.539874653950174	0.697106320446564	0.82981738219449	0.641638317934214	0.706636591101199	0.626638948632053	0.72434535088743	0.804565622594783	0.668148869918453	0.835286562319282	0.765330494277033	0.903475318407983	0.745061875295986	0.760340367674952	0.761225721327506	0.771247625291532	0.912051416604213	0.737776940510407	0.69111302558746	0.73800700836486	0.682201136948128	0.862278262860305	0.698657692402308	0.603484415270261	0.585437041247645	0.74048151068425	0.662867772412896	0.508672191738693	0.682728230945167	0.646294051148131	0.748854321394082	0.679205889239765	0.611269056779018	0.692175971850946	0.6370821136916	0.691564440823469	0.57889323341054	0.535463786940436	0.707381487116072	0.589775706759996	0.548681071112485	0.662490409032422	0.606185131882688	0.774039183369097	0.754866462297517	0.691949169957949	0.622285478040975	0.784915051414824	0.434966052822116	0.715675084777408	0.752639171193736	0.757629532912255	0.694599106747898	0.715241516395893	0.624699775442132	0.648366739267461	0.70322060468259	0.633850804436355	0.665875549965855	0.572759279623144	0.447229109995584	0.782305863297553	0.715965654836517	0.679747743745029	0.684448338334197	0.657835271131639	0.625998087083096	0.75343081098841	0.649248782225562	0.39517848872636	0.640627523197028	0.714046562450958	0.723742339549514	0.734071528115927	0.793522788526293	0.614226876882484	0.611321192511183	0.726083857437998	0.663161697379896	0.718129018929964	0.707497220259295	0.743091880484033	0.732468952053164	0.691378592626774	0.70861899201452	0.765825186865007	0.717373727047596	0.60660921092036	0.637751791508423	0.714292833125093	0.850854274245495	0.795491321307044	0.725730104119593	0.798785597801104	0.803051022395948	0.643508348357064	0.70580712672743	0.653194831087415	0.733900093966274	0.72325534155188	0.67868821087246	0.73318130662341	0.833580028444962	0.764424354954976	0.518693519750734	0.525439200269004	0.690226048519489	0.689521306508079	0.796631094217364	0.71103238460917	0.611309326416447	0.751372694805811	0.662400660109679	0.737308251846521	0.848694319610434	0.80063875485687	0.694954313341901	0.74103812720596	0.765629368469805	0.768684250776252	0.648670860442873	0.84466589651592	0.723867312000608	0.735807998442702	0.630978649649638	0.817142621422379	0.812126914886146	0.678425429206125	0.767846956993096	0.803219598841431	0.810692724235175	0.604722995691709	0.596650328531296	0.875822460821531	0.777688204852824	0.576607006981203	0.470757013906715	0.619997008338872	0.610195182693767	0.58438918405138	0.477729629218026	0.454231858427628	0.476682074502976	0.792844516512831	0.453317200162445	0.513660503770396	0.756014924097584	0.694319450864244	0.57883453365054	0.663537877396383	0.781554921483418	0.689660026855296	0.749665292101168	0.741265724185045	0.461344491389822	0.686116482659927	0.733512562527353	0.651405652154188	0.764746812340177	0.791742232329914	0.83635900934153	0.813029329158708	0.830049106837008	0.786170948432229	0.786468775616969	0.744280181441274	0.645594718789036	0.749990301256335	0.732860054542068	0.693659157022106	0.796629196991516	0.655341541487746	0.872244231135901	0.711026385464789	0.680647623358142	0.818574752985589	0.912864264466219	0.439583395259036	0.419429058538532	0.625033001896944	0.580002320243706	0.795690157153309	0.876171589291994	0.869486290501135	0.76848240488801	0.715431741312863	0.744158607957994	0.744161545427383	0.66542454556309	0.590711715838739	0.413789673544874	0.630382376000497	0.643562795056083	0.584523001230276	0.566111500714884	0.655574692855481	0.699195990263838	0.812385031885718	0.747207277736151	0.593746910643401	0.563648119522332	0.414116916071519	0.598809649082883	0.578802320061589	0.499872522142176	0.615711183341877	0.720700012226136	0.474129127698779	0.576233678458135	0.805482851590173	0.767960757036784	0.502843175393698	0.549136830415151	0.660586665925113	0.716709491839857	0.322795399098806	0.745375547281033	0.547070487560823	0.802999418687179	0.690706269231577	0.615360333157862	0.690837056309402	0.304579891160461	0.623618753766718	0.640205922960402	0.724736793276328	0.655569849147732	0.577892466371954	0.642361929868904	0.693467943862047	0.650808963691109	0.661241648536921	0.768356204633852	0.750670630892328	0.839142852382572	0.812598825602974	0.754508486588922	0.57471634201178	0.701679967536068	0.81119840549598	0.673539988017666	0.735815096129021	0.745182563834436	0.742174075729205	0.587525537648873	0.59741016539072	0.817922611915685	0.661190306357386	0.426884614326459	0.765835818078416	0.87274194543181	0.810295110247612	0.691435867963527	0.843434003681017	0.590622755741597	0.660432893124327	0.688826129585784	0.769276493307526	0.645924791788396	0.616257573456648	0.766804815383626	0.657882731356156	0.629942651274369	0.712459506219516	0.766914572868773	0.701577298626993	0.670549067579337	0.626259554322495	0.576493676455615	0.577232766762617	0.442276551866051	0.513311612971337	0.774607367596062	0.838382744059148	0.634222141366325	0.670979329030718	0.762307711744397	0.839352202321272	0.508475059017885	0.496085499826076	0.618654411775484	0.667446725993679	0.684978042787449	0.524289841700206	0.796352184412773	0.710567292034881	0.820151412463944	0.730345804608793	0.800548597724945	0.771001611422219	0.531096307083123	0.354643987815642	0.486613718887344	0.771646935814941	0.754746411835495	0.867639110032319	0.839057203553645	0.828840272974588	0.851609882871826	0.829297963016483	0.680928563217459	0.844247757146578	0.799139740879388	0.830420104886241	0.701738811941852	0.815539974058575	0.774407618990384	0.852033994032125	0.697642229114457	0.746842526056725	0.74925234771724	0.629647752551428	0.78793813197756	0.842217334955541	0.713925455030792	0.617056604332601	0.723156243866014	0.488532381095553	0.775691204785388	0.676340776414046	0.810549064280713	0.626566208143878	0.650260223941725	0.70461397745832	0.643008551267138	0.703638023567303	0.621539968022373	0.754131489847197	0.644562795574972	0.692029266949996	0.529671073834483	0.781391054847549	0.682351364626068	0.563142981157699	0.75480261974513	0.658091740444406	0.66700746532475	0.539242182589356	0.524845119088167	0.602885881954794	0.575534483377623	0.75818166805845	0.642430735010612	0.630988885665607	0.671396717370944	0.470583434259714	0.687844523083362	0.641701111494305	0.648237547019788	0.637019899240508	0.611056451441754	0.441221071288792	0.697742705394938	0.702902756653057	0.557178474436688	0.803682963623191	0.460930654007242	0.613756281388767	0.727038072299972	0.596324142240768	0.677519332595752	0.559547935249652	0.546204124758213	0.765116757353658	0.739052807041996	0.666113152546341	0.677479803836383	0.387245520370643	0.768089605378236	0.839962976619681	0.750439073229992	0.482331224795677	0.635815057081596	0.534192555229186	0.576948609316993	0.582863232535524	0.69395699481989	0.600656781369711	0.733929060384148	0.676627246857383	0.654600501327328	0.64591792539876	0.61945394016978	0.725895033535784	0.498608013252096	0.523047610473249	0.773359333072882	0.762739501302481	0.457881848131874	0.507087519932754	0.632954843874205	0.661700353938139	0.713369440198821	0.621555436020652	0.763738368426496	0.766209997564464	0.644305934712543	0.403249628666521	0.745520671835738	0.806452509123433	0.649665290397644	0.782021822809739	0.622865900293145	0.775272135439133	0.575120177807878	0.637824736755385	0.667049015729447	0.563295739292586	0.52829865435401	0.691767326537101	0.746492242855703	0.760564346771986	0.597426949889457	0.780451803098093	0.771497823173738	0.396525806479291	0.687688813259503	0.696116167739117	0.775335757967985	0.815046106952501	0.566646185564332	0.758975472548596	0.459388885741858	0.787387422064535	0.679390590597835	0.599052952473876	0.705578960392314	0.588430351034291	0.629985443028972
