Composite Element REF	Hugo_Symbol	Group	TCGA-2F-A9KO-01	TCGA-2F-A9KP-01	TCGA-2F-A9KQ-01	TCGA-2F-A9KR-01	TCGA-2F-A9KT-01	TCGA-2F-A9KW-01	TCGA-4Z-AA7M-01	TCGA-4Z-AA7N-01	TCGA-4Z-AA7O-01	TCGA-4Z-AA7Q-01	TCGA-4Z-AA7R-01	TCGA-4Z-AA7S-01	TCGA-4Z-AA7W-01	TCGA-4Z-AA7Y-01	TCGA-4Z-AA80-01	TCGA-4Z-AA81-01	TCGA-4Z-AA82-01	TCGA-4Z-AA83-01	TCGA-4Z-AA84-01	TCGA-4Z-AA86-01	TCGA-4Z-AA87-01	TCGA-4Z-AA89-01	TCGA-5N-A9KI-01	TCGA-5N-A9KM-01	TCGA-BL-A0C8-01	TCGA-BL-A13I-01	TCGA-BL-A13J-01	TCGA-BL-A3JM-01	TCGA-BL-A5ZZ-01	TCGA-BT-A0S7-01	TCGA-BT-A0YX-01	TCGA-BT-A20J-01	TCGA-BT-A20N-01	TCGA-BT-A20O-01	TCGA-BT-A20P-01	TCGA-BT-A20Q-01	TCGA-BT-A20R-01	TCGA-BT-A20T-01	TCGA-BT-A20U-01	TCGA-BT-A20V-01	TCGA-BT-A20W-01	TCGA-BT-A20X-01	TCGA-BT-A2LA-01	TCGA-BT-A2LB-01	TCGA-BT-A2LD-01	TCGA-BT-A3PH-01	TCGA-BT-A3PJ-01	TCGA-BT-A3PK-01	TCGA-BT-A42B-01	TCGA-BT-A42C-01	TCGA-BT-A42E-01	TCGA-BT-A42F-01	TCGA-C4-A0EZ-01	TCGA-C4-A0F0-01	TCGA-C4-A0F1-01	TCGA-C4-A0F6-01	TCGA-C4-A0F7-01	TCGA-CF-A1HR-01	TCGA-CF-A1HS-01	TCGA-CF-A27C-01	TCGA-CF-A3MF-01	TCGA-CF-A3MG-01	TCGA-CF-A3MH-01	TCGA-CF-A3MI-01	TCGA-CF-A47S-01	TCGA-CF-A47T-01	TCGA-CF-A47V-01	TCGA-CF-A47W-01	TCGA-CF-A47X-01	TCGA-CF-A47Y-01	TCGA-CF-A5U8-01	TCGA-CF-A5UA-01	TCGA-CF-A7I0-01	TCGA-CF-A8HX-01	TCGA-CF-A8HY-01	TCGA-CF-A9FF-01	TCGA-CF-A9FH-01	TCGA-CF-A9FL-01	TCGA-CF-A9FM-01	TCGA-CU-A0YN-01	TCGA-CU-A0YO-01	TCGA-CU-A0YR-01	TCGA-CU-A3KJ-01	TCGA-CU-A3QU-01	TCGA-CU-A3YL-01	TCGA-CU-A5W6-01	TCGA-CU-A72E-01	TCGA-DK-A1A3-01	TCGA-DK-A1A5-01	TCGA-DK-A1A6-01	TCGA-DK-A1A7-01	TCGA-DK-A1AA-01	TCGA-DK-A1AB-01	TCGA-DK-A1AC-01	TCGA-DK-A1AD-01	TCGA-DK-A1AE-01	TCGA-DK-A1AF-01	TCGA-DK-A1AG-01	TCGA-DK-A2HX-01	TCGA-DK-A2I1-01	TCGA-DK-A2I2-01	TCGA-DK-A2I4-01	TCGA-DK-A2I6-01	TCGA-DK-A3IK-01	TCGA-DK-A3IL-01	TCGA-DK-A3IM-01	TCGA-DK-A3IN-01	TCGA-DK-A3IQ-01	TCGA-DK-A3IS-01	TCGA-DK-A3IT-01	TCGA-DK-A3IU-01	TCGA-DK-A3IV-01	TCGA-DK-A3WW-01	TCGA-DK-A3WX-01	TCGA-DK-A3WY-01	TCGA-DK-A3X1-01	TCGA-DK-A3X2-01	TCGA-DK-A6AV-01	TCGA-DK-A6AW-01	TCGA-DK-A6B0-01	TCGA-DK-A6B1-01	TCGA-DK-A6B2-01	TCGA-DK-A6B5-01	TCGA-DK-A6B6-01	TCGA-DK-AA6L-01	TCGA-DK-AA6M-01	TCGA-DK-AA6P-01	TCGA-DK-AA6Q-01	TCGA-DK-AA6R-01	TCGA-DK-AA6S-01	TCGA-DK-AA6T-01	TCGA-DK-AA6U-01	TCGA-DK-AA6W-01	TCGA-DK-AA6X-01	TCGA-DK-AA71-01	TCGA-DK-AA74-01	TCGA-DK-AA75-01	TCGA-DK-AA76-01	TCGA-DK-AA77-01	TCGA-E5-A2PC-01	TCGA-E5-A4TZ-01	TCGA-E5-A4U1-01	TCGA-E7-A3X6-01	TCGA-E7-A3Y1-01	TCGA-E7-A4IJ-01	TCGA-E7-A4XJ-01	TCGA-E7-A519-01	TCGA-E7-A541-01	TCGA-E7-A5KE-01	TCGA-E7-A5KF-01	TCGA-E7-A677-01	TCGA-E7-A678-01	TCGA-E7-A6MD-01	TCGA-E7-A6ME-01	TCGA-E7-A6MF-01	TCGA-E7-A7DU-01	TCGA-E7-A7DV-01	TCGA-E7-A7PW-01	TCGA-E7-A7XN-01	TCGA-E7-A85H-01	TCGA-E7-A8O7-01	TCGA-E7-A97P-01	TCGA-E7-A97Q-01	TCGA-FD-A3B3-01	TCGA-FD-A3B4-01	TCGA-FD-A3B5-01	TCGA-FD-A3B6-01	TCGA-FD-A3B7-01	TCGA-FD-A3B8-01	TCGA-FD-A3N5-01	TCGA-FD-A3N6-01	TCGA-FD-A3NA-01	TCGA-FD-A3SJ-01	TCGA-FD-A3SL-01	TCGA-FD-A3SM-01	TCGA-FD-A3SN-01	TCGA-FD-A3SO-01	TCGA-FD-A3SP-01	TCGA-FD-A3SQ-01	TCGA-FD-A3SR-01	TCGA-FD-A3SS-01	TCGA-FD-A43N-01	TCGA-FD-A43P-01	TCGA-FD-A43S-01	TCGA-FD-A43U-01	TCGA-FD-A43X-01	TCGA-FD-A43Y-01	TCGA-FD-A5BR-01	TCGA-FD-A5BS-01	TCGA-FD-A5BT-01	TCGA-FD-A5BU-01	TCGA-FD-A5BV-01	TCGA-FD-A5BX-01	TCGA-FD-A5BY-01	TCGA-FD-A5BZ-01	TCGA-FD-A5C0-01	TCGA-FD-A5C1-01	TCGA-FD-A62N-01	TCGA-FD-A62O-01	TCGA-FD-A62P-01	TCGA-FD-A62S-01	TCGA-FD-A6TA-01	TCGA-FD-A6TB-01	TCGA-FD-A6TC-01	TCGA-FD-A6TD-01	TCGA-FD-A6TE-01	TCGA-FD-A6TF-01	TCGA-FD-A6TG-01	TCGA-FD-A6TH-01	TCGA-FD-A6TI-01	TCGA-FD-A6TK-01	TCGA-FJ-A3Z7-01	TCGA-FJ-A3Z9-01	TCGA-FJ-A3ZE-01	TCGA-FJ-A3ZF-01	TCGA-FJ-A871-01	TCGA-FT-A3EE-01	TCGA-FT-A61P-01	TCGA-G2-A2EC-01	TCGA-G2-A2EF-01	TCGA-G2-A2EJ-01	TCGA-G2-A2EK-01	TCGA-G2-A2EL-01	TCGA-G2-A2EO-01	TCGA-G2-A2ES-01	TCGA-G2-A3IB-01	TCGA-G2-A3IE-01	TCGA-G2-A3VY-01	TCGA-G2-AA3B-01	TCGA-G2-AA3C-01	TCGA-G2-AA3D-01	TCGA-G2-AA3F-01	TCGA-GC-A3BM-01	TCGA-GC-A3I6-01	TCGA-GC-A3OO-01	TCGA-GC-A3RB-01	TCGA-GC-A3RC-01	TCGA-GC-A3RD-01	TCGA-GC-A3WC-01	TCGA-GC-A3YS-01	TCGA-GC-A4ZW-01	TCGA-GC-A6I1-01	TCGA-GC-A6I3-01	TCGA-GD-A2C5-01	TCGA-GD-A3OP-01	TCGA-GD-A3OQ-01	TCGA-GD-A3OS-01	TCGA-GD-A6C6-01	TCGA-GD-A76B-01	TCGA-GU-A42P-01	TCGA-GU-A42Q-01	TCGA-GU-A42R-01	TCGA-GU-A762-01	TCGA-GU-A763-01	TCGA-GU-A764-01	TCGA-GU-A766-01	TCGA-GU-A767-01	TCGA-GU-AATO-01	TCGA-GU-AATP-01	TCGA-GU-AATQ-01	TCGA-GV-A3JV-01	TCGA-GV-A3JW-01	TCGA-GV-A3JX-01	TCGA-GV-A3JZ-01	TCGA-GV-A3QF-01	TCGA-GV-A3QG-01	TCGA-GV-A3QH-01	TCGA-GV-A3QI-01	TCGA-GV-A3QK-01	TCGA-GV-A40E-01	TCGA-GV-A40G-01	TCGA-GV-A6ZA-01	TCGA-H4-A2HO-01	TCGA-H4-A2HQ-01	TCGA-HQ-A2OE-01	TCGA-HQ-A2OF-01	TCGA-HQ-A5ND-01	TCGA-HQ-A5NE-01	TCGA-K4-A3WS-01	TCGA-K4-A3WU-01	TCGA-K4-A3WV-01	TCGA-K4-A4AB-01	TCGA-K4-A4AC-01	TCGA-K4-A54R-01	TCGA-K4-A5RH-01	TCGA-K4-A5RI-01	TCGA-K4-A5RJ-01	TCGA-K4-A6FZ-01	TCGA-K4-A6MB-01	TCGA-K4-A83P-01	TCGA-K4-AAQO-01	TCGA-KQ-A41N-01	TCGA-KQ-A41O-01	TCGA-KQ-A41P-01	TCGA-KQ-A41Q-01	TCGA-KQ-A41R-01	TCGA-KQ-A41S-01	TCGA-LC-A66R-01	TCGA-LT-A5Z6-01	TCGA-LT-A8JT-01	TCGA-MV-A51V-01	TCGA-PQ-A6FI-01	TCGA-PQ-A6FN-01	TCGA-R3-A69X-01	TCGA-S5-A6DX-01	TCGA-S5-AA26-01	TCGA-SY-A9G0-01	TCGA-SY-A9G5-01	TCGA-UY-A78K-01	TCGA-UY-A78L-01	TCGA-UY-A78M-01	TCGA-UY-A78N-01	TCGA-UY-A78O-01	TCGA-UY-A78P-01	TCGA-UY-A8OB-01	TCGA-UY-A8OC-01	TCGA-UY-A8OD-01	TCGA-UY-A9PA-01	TCGA-UY-A9PB-01	TCGA-UY-A9PD-01	TCGA-UY-A9PE-01	TCGA-UY-A9PF-01	TCGA-UY-A9PH-01	TCGA-XF-A8HB-01	TCGA-XF-A8HC-01	TCGA-XF-A8HD-01	TCGA-XF-A8HE-01	TCGA-XF-A8HF-01	TCGA-XF-A8HG-01	TCGA-XF-A8HH-01	TCGA-XF-A8HI-01	TCGA-XF-A9SG-01	TCGA-XF-A9SH-01	TCGA-XF-A9SI-01	TCGA-XF-A9SJ-01	TCGA-XF-A9SK-01	TCGA-XF-A9SL-01	TCGA-XF-A9SM-01	TCGA-XF-A9SP-01	TCGA-XF-A9ST-01	TCGA-XF-A9SU-01	TCGA-XF-A9SV-01	TCGA-XF-A9SW-01	TCGA-XF-A9SX-01	TCGA-XF-A9SY-01	TCGA-XF-A9SZ-01	TCGA-XF-A9T0-01	TCGA-XF-A9T2-01	TCGA-XF-A9T3-01	TCGA-XF-A9T4-01	TCGA-XF-A9T5-01	TCGA-XF-A9T6-01	TCGA-XF-A9T8-01	TCGA-XF-AAME-01	TCGA-XF-AAMF-01	TCGA-XF-AAMG-01	TCGA-XF-AAMH-01	TCGA-XF-AAMJ-01	TCGA-XF-AAML-01	TCGA-XF-AAMQ-01	TCGA-XF-AAMR-01	TCGA-XF-AAMT-01	TCGA-XF-AAMW-01	TCGA-XF-AAMX-01	TCGA-XF-AAMY-01	TCGA-XF-AAMZ-01	TCGA-XF-AAN0-01	TCGA-XF-AAN1-01	TCGA-XF-AAN2-01	TCGA-XF-AAN3-01	TCGA-XF-AAN4-01	TCGA-XF-AAN5-01	TCGA-XF-AAN7-01	TCGA-XF-AAN8-01	TCGA-YC-A89H-01	TCGA-YC-A8S6-01	TCGA-YC-A9TC-01	TCGA-YF-AA3L-01	TCGA-YF-AA3M-01	TCGA-ZF-A9R0-01	TCGA-ZF-A9R1-01	TCGA-ZF-A9R2-01	TCGA-ZF-A9R3-01	TCGA-ZF-A9R4-01	TCGA-ZF-A9R5-01	TCGA-ZF-A9R7-01	TCGA-ZF-A9R9-01	TCGA-ZF-A9RC-01	TCGA-ZF-A9RD-01	TCGA-ZF-A9RE-01	TCGA-ZF-A9RF-01	TCGA-ZF-A9RG-01	TCGA-ZF-A9RL-01	TCGA-ZF-A9RM-01	TCGA-ZF-A9RN-01	TCGA-ZF-AA4N-01	TCGA-ZF-AA4R-01	TCGA-ZF-AA4T-01	TCGA-ZF-AA4U-01	TCGA-ZF-AA4V-01	TCGA-ZF-AA4W-01	TCGA-ZF-AA4X-01	TCGA-ZF-AA51-01	TCGA-ZF-AA52-01	TCGA-ZF-AA53-01	TCGA-ZF-AA54-01	TCGA-ZF-AA56-01	TCGA-ZF-AA58-01	TCGA-ZF-AA5H-01	TCGA-ZF-AA5N-01	TCGA-ZF-AA5P-01
cg00013618		BodyBody	0.682687904758794	0.679797545587455	0.842667264962923	0.840418918561538	0.855629272353356	0.800421354494106	0.844453774356759	0.717321162126373	0.440989788390046	0.813268652522749	0.52380085981738	0.408463884994427	0.735152784591471	0.503559258965781	0.520571427226019	0.414680760361722	0.506544372747329	0.749893357420259	0.81052355722229	0.789402189996871	0.637932611506854	0.735149086229258	0.398814150129169	0.563130355166497	0.735296449170013	0.851415452470515	0.912439679253298	0.855459591304777	0.889177402057471	0.853602915807229	0.741411486018065	0.857617957928498	0.904897333836804	0.767737040796448	0.940747594099977	0.895050347031067	0.824510206303268	0.912173506236924	0.893917399342867	0.931960262840291	0.832472830858113	0.868991844680431	0.864577609134711	0.709363098645949	0.677596591248369	0.284861303314593	0.397047566908647	0.843597470990141	0.868451033865473	0.754897903847622	0.783719854282063	0.642150875863606	0.936552963012414	0.650107383574759	0.538349738834959	0.843533474728381	0.92084065822532	0.749279136581151	0.880981691709058	0.750670981866742	0.496252260536367	0.307632484351153	0.284992334823843	0.565344852260864	0.846435514091691	0.741770381265016	0.849937059941444	0.944974513907548	0.883684517113609	0.898114852159834	0.865376772049795	0.921322198275202	0.419071237920015	0.42589331698896	0.81540971159613	0.473811612458078	0.788304032334278	0.754674747476245	0.948901746299199	0.639334703017459	0.806449825358575	0.932194880545542	0.761129331855964	0.654831209735836	0.88207825267618	0.890530547051301	0.657924002054081	0.820092928133949	0.519751524626537	0.484095660994418	0.870267484568134	0.41321710560314	0.923452667016089	0.866191400061197	0.614181348060248	0.787500389738983	0.883684331609243	0.714155917282512	0.914977576324587	0.590535013299899	0.88729043481475	0.725588095069652	0.904700075240477	0.912893663571468	0.671309013714902	0.937563085228588	0.418163743594918	0.932516113961791	0.436774965280825	0.84583208198351	0.595707101023016	0.581190570733251	0.81441747016842	0.712537502169371	0.815975895075974	0.660877089204851	0.934068785181203	0.46639469286285	0.893405220246477	0.903011766828986	0.880221643181899	0.884790146625198	0.821230700434513	0.852376554938216	0.576701289050742	0.694637415297199	0.920075173452552	0.846408005827912	0.529146386146276	0.848015167301251	0.255594761338806	0.685076747347373	0.827612505646347	0.917853855502372	0.89649137764543	0.77450250969758	0.804290927284564	0.867285188710239	0.638633576866741	0.811129896554036	0.588628429895828	0.712470146036263	0.575986184315583	0.829972980504879	0.905501295037215	0.74173613559741	0.914193981713562	0.672771759406034	0.78217501091741	0.798961196231899	0.538191819755054	0.733503447732585	0.883799438692304	0.917679466716132	0.942350503449158	0.832264772741293	0.604076341790952	0.891111375263361	0.884793826187003	0.95287870477597	0.927825672105765	0.580944691941738	0.534177348246272	0.764768300399058	0.829867497115746	0.751024655979886	0.584720430375189	0.62737743474748	0.82375740786243	0.898281900842865	0.640050005545908	0.662040192712484	0.719807729759867	0.614852963434904	0.585249335023964	0.436617792436361	0.891400200599142	0.653617184996398	0.821838381531733	0.843706792554095	0.808711933818314	0.505418084193899	0.846325807809202	0.80384969038265	0.724331240712595	0.616573571041869	0.799943047075653	0.509847926164899	0.722450078807254	0.864183534470888	0.696036048156504	0.438495179236897	0.836306610281464	0.772598962162539	0.611238926009818	0.878062072826528	0.69329187302027	0.726454003085832	0.782060846773419	0.879140040048086	0.640093043631965	0.565930437874793	0.827933264556184	0.567379064937778	0.581362955276774	0.806027414288632	0.812541303533117	0.819456660366433	0.765815305980783	0.807811780658818	0.678362689516608	0.887527689686632	0.589510238170512	0.343396052115094	0.771676077776483	0.916558069702517	0.570318029155303	0.686883972623217	0.851820370674818	0.517754464789665	0.799065878296399	0.656455895780047	0.580525809825981	0.646549836855022	0.617976721087167	0.769794788435698	0.475830299537657	0.873753726276815	0.416276021381277	0.615662649857132	0.901731675629524	0.794543537612866	0.751423397387828	0.916108661845858	0.662750485320832	0.785216568521267	0.707199388560205	0.814515901424944	0.844039789540013	0.527480256379166	0.931269392492541	0.713928380875162	0.731345363869444	0.452390162391207	0.801706488042331	0.622078656975579	0.93394147436578	0.739197823338676	0.854414554875761	0.698653631248312	0.881784329917288	0.917560139474912	0.72052078001087	0.664111223733441	0.637738997332158	0.934286275703564	0.903403848392839	0.865513994479744	0.865585783311849	0.536476476908073	0.701030457485227	0.845844652464654	0.88888577137241	0.693733347452502	0.494938745089096	0.50065655314491	0.930565185906365	0.921088109272943	0.747297703897731	0.594682060040405	0.92352818432322	0.453260399317061	0.855194644483333	0.785752625998208	0.724243037624939	0.840715183091396	0.597172526189584	0.601725439554611	0.789747991689833	0.684489500456134	0.823849131817749	0.350081943852599	0.54699333086145	0.521683669888274	0.820419151374981	0.884135394431537	0.832447446633006	0.856229741250474	0.749752097382289	0.797927988725816	0.884897212691086	0.310142222347678	0.68304102795146	0.812088177525517	0.563752259603909	0.365462039132342	0.852005408024158	0.767854501360035	0.760760226873064	0.58361131903847	0.901447873774828	0.746058257736548	0.656810435381294	0.737507384622826	0.808221054008015	0.473790607764155	0.748552488838692	0.838584370420866	0.748432511771842	0.623247190210337	0.698119323846478	0.850411882502251	0.352408628172663	0.642211975244544	0.333098218515496	0.466009562581003	0.709916599524887	0.788445916055558	0.860668687092228	0.40274046992628	0.459719501664466	0.600204950739999	0.565028986325552	0.857385834095206	0.901396465886052	0.810196746949406	0.768434258893565	0.416085279256485	0.299322375227247	0.823863771938146	0.852429178820168	0.725126057458362	0.343210989326995	0.816257407486193	0.701686468075792	0.590738905646809	0.878820761137038	0.702118660218503	0.75484507926279	0.438166784794194	0.878446158477103	0.527849229122884	0.9108317286078	0.786241984929369	0.842712060263293	0.823935192957733	0.830866100194895	0.255411195855622	0.526914565706836	0.695915815487716	0.893680832811879	0.419470633947924	0.648732663966954	0.789536101157215	0.546635219972822	0.830402437694993	0.782839397558967	0.666838505961801	0.833869377682141	0.535116306962295	0.930249459571629	0.703411346183618	0.445614341506571	0.178294589784571	0.856974701855803	0.879851728200263	0.851799517786093	0.804810600092082	0.891310407976198	0.845397675582868	0.908228137322829	0.916634064018868	0.146864229304953	0.918942562650953	0.811485308122821	0.694073681069012	0.68262422770098	0.382800696675671	0.453382166490403	0.367764489917484	0.912945339920985	0.857150626013186	0.66394537236171	0.845007293080927	0.809362579517183	0.601736007078703	0.486117599950432	0.883727174065787	0.614797135831185	0.596100851543571	0.354350476612593	0.799589778096789	0.693686532642154	0.854543312077002	0.787128350317214	0.722659321705675	0.862516798579242	0.777635145498012	0.541429070221045	0.888443458598393	0.893211418195436	0.51132035744728	0.898586722974708	0.518150951891757	0.620574307248682	0.836291969304939	0.744861053131908	0.887207711874548	0.426711139584106	0.738591227194464	0.761329430074564
cg00059930		NA	0.683566711320656	0.810890353709598	0.875973578731144	0.818094486288466	0.776914656621521	0.785174638564207	0.692171290595865	0.503038782562375	0.750060270878729	0.565198005323546	0.833878933772786	0.834887657506186	0.495624006390144	0.796424081368679	0.705451200640106	0.658039718060202	0.740780883736169	0.816037240692339	0.653630673708445	0.576406276073359	0.700250797756777	0.725320516783545	0.779128505072486	0.818846392087541	0.77990959886589	0.611906354880177	0.725713797820923	0.761136957806831	0.735833128606699	0.714520547610233	0.646222652598086	0.724265155029711	0.756565481739993	0.553975501657003	0.883030523863397	0.762925507068148	0.658881907142909	0.760866910080167	0.69086062961228	0.760289175287936	0.715620360451256	0.660795102472193	0.874464426403962	0.696554156195292	0.740084104106509	0.844480954199419	0.724255110361783	0.734186464675421	0.785995038631361	0.796621539429055	0.696055702236383	0.639980313505238	0.895864577266429	0.67966701388638	0.678859600350201	0.780559196927289	0.792865560724963	0.728062992169975	0.605047705777766	0.871778119522846	0.899811325027614	0.838995052892795	0.878042730767716	0.835729278773288	0.86379592283484	0.871221494113262	0.849851706286578	0.828954976713558	0.808402670033907	0.812698877555286	0.578938384606432	0.820709052948957	0.758672613243099	0.906547738274757	0.755194410727546	0.795814638552521	0.878459401238589	0.85126101103143	0.564506811795633	0.65403335283179	0.595099042936281	0.634556932080619	0.724755903711449	0.907858380303566	0.841327170784946	0.685837260346289	0.812740257289577	0.538433844856194	0.712369459145462	0.724500685630329	0.793582583663338	0.822993578110379	0.454354320770828	0.672823593007638	0.748771129556789	0.758267322282044	0.517023167035868	0.462102310995846	0.733843248031628	0.761365069774846	0.604509283295833	0.53624042714767	0.785677068484221	0.703612452184615	0.840900459196397	0.776713210952826	0.641684505340467	0.666384583303541	0.820113480507438	0.728119777620842	0.653237131533795	0.579577473796879	0.697701978939763	0.602385226446319	0.592144752179915	0.762797386547145	0.928013366754066	0.764132495796137	0.848641949780603	0.823802451746386	0.900781355965469	0.755245832346659	0.772570694358411	0.754889616866749	0.73411721513683	0.647480117466364	0.350726099081779	0.695341599663962	0.720166047566229	0.685062839916624	0.440602673762772	0.762295255836228	0.653865816441136	0.716535835064011	0.809206291505184	0.519719576586574	0.864660635393094	0.835285715864731	0.812361448004107	0.841448823671739	0.822447475617105	0.84557928230195	0.724005243380016	0.833038501328813	0.781281317655262	0.850201455154797	0.768817118214346	0.696234145607955	0.8732883544906	0.856514867324797	0.82890462182733	0.828476075140297	0.67060637640682	0.804111328139631	0.55726425368742	0.866988524374419	0.56306852867169	0.862576010985807	0.566050738723903	0.792357192715498	0.772562229142466	0.678580448615865	0.797716576719148	0.579033668802448	0.707862855091781	0.70047320001448	0.692725189401812	0.632448089998068	0.592005068322546	0.670754297258415	0.765625920992661	0.642266629851013	0.732199899067044	0.823485682045593	0.723305609793309	0.764269663804221	0.712500553757011	0.65453111784621	0.680072883497016	0.778721336501729	0.687587225769933	0.779729813408277	0.669183060086355	0.580890868542241	0.672227949903728	0.869610073768154	0.635908808352421	0.740674588847442	0.515805201750802	0.606865663212771	0.678404980863141	0.857827337499873	0.715404525594743	0.740614705856399	0.687330196772776	0.685020837075965	0.6097862761442	0.655106391481972	0.875622099412512	0.66276461306235	0.747059074360229	0.668082279267088	0.540440647477192	0.679813648539509	0.606939700785012	0.826228128194523	0.727974549498749	0.700103076728173	0.874712654425437	0.789084814506301	0.612187514566689	0.787753999312285	0.824311437983517	0.886360900194395	0.785871567596261	0.821751438375454	0.750247017108012	0.711127130320838	0.721526938406357	0.663402865469372	0.6901124925082	0.730132667454275	0.88564525801821	0.689897049393382	0.636351174689694	0.859314305161624	0.782008724935897	0.87328623968542	0.745737295058361	0.633342293736735	0.708196607118492	0.805969199004081	0.878708170140692	0.749352039179711	0.665890993489418	0.796387658998676	0.772691369544757	0.79183765708731	0.692011969645604	0.735121046306834	0.785308997072713	0.625745330879016	0.645704457071057	0.811606733665572	0.744161660276541	0.822099504308766	0.764773041313222	0.844715531517901	0.659993037847665	0.886097068542623	0.646821320840246	0.809768548080381	0.61618511009526	0.894889892101801	0.586982503367465	0.635167038063816	0.707943178160999	0.721220134902648	0.761869818056919	0.755481194911508	0.767439071069471	0.875653125932591	0.846015968908939	0.785089266675688	0.713737261702576	0.635376153407526	0.76640088735622	0.836873879693651	0.766499571256039	0.679576879897768	0.909478082075722	0.754964125841591	0.811708870803973	0.861766003172252	0.829547798404161	0.893720229218821	0.74461047545682	0.722716212602913	0.658931543507433	0.68168311583484	0.78702444882789	0.718215435424844	0.580830360272206	0.67823713088947	0.694091848695707	0.727165422177334	0.614032813979646	0.727763602141737	0.756706212800959	0.633490420582616	0.748725633536902	0.757257991156924	0.891028265026801	0.700996362601825	0.697610810101596	0.795106791778395	0.691014561450686	0.669890574307283	0.714655955508807	0.798947213031916	0.912707879016611	0.759421955314877	0.66240875865097	0.702859818595536	0.76758150639906	0.87559935257792	0.683855109287753	0.719722628667158	0.548477996845127	0.645383388539771	0.740451864097842	0.708429828476499	0.777082305551288	0.571052469281054	0.76016840482159	0.73719027304448	0.532468405641597	0.747164586786359	0.616431028911971	0.796405551344288	0.720813080369566	0.671815569676439	0.707763924824821	0.841044405317795	0.923822492704919	0.659438270963063	0.566022045785921	0.788093991383577	0.874384905555671	0.701907128173775	0.841951077215438	0.684149300140655	0.746680302876744	0.536720437901041	0.651743159075611	0.672736697616422	0.513804854698537	0.525281274756763	0.667276139463821	0.849812848145102	0.589301119977859	0.82383395209323	0.662769267426506	0.604363589074882	0.533268832476695	0.566366294730951	0.825700264729388	0.599966520745057	0.670042936488485	0.754728422835286	0.709092084209236	0.864524020770837	0.583322812538898	0.575087221295216	0.814797581481875	0.83465063479525	0.877825721483088	0.700381464587702	0.781896129038656	0.884676034051543	0.68112403456223	0.443657539662996	0.704946577274605	0.860169221186985	0.800335085023204	0.725992385473716	0.765651596705363	0.819493864900467	0.697069890880668	0.704926166020159	0.673391128495018	0.743818832727073	0.896668878082769	0.483010510923569	0.689766987170544	0.651999541695527	0.694982618793942	0.854779291177691	0.771114526955594	0.791281847532555	0.686819720214913	0.849937917036045	0.816456955957014	0.886380650948731	0.866521209073089	0.719411695727018	0.821972450898334	0.693908216597324	0.748422586061086	0.815798750422611	0.646186687502225	0.565933510343218	0.881011675202457	0.902850638538009	0.85206198866794	0.737832043605187	0.765456463007002	0.718353768030486	0.838862637548182	0.768865951116833	0.582646984918996	0.813774312311066	0.695757146296357	0.648283623937107	0.487247561834439	0.627661045841299	0.641338618218407	0.559886635094744	0.660971132351205	0.788021415501428	0.534316272902139
