Entrez_Gene_Id	TCGA-01-0628-01-11	TCGA-01-0630-01-11	TCGA-01-0631-01-11	TCGA-01-0633-01-11	TCGA-01-0636-01-11	TCGA-01-0637-01-11	TCGA-01-0639-01-11	TCGA-01-0642-01-11
7158	0.043193567	-0.051306007	0.322093993	0.070893993	0.255882585	0.676893993	0.436193993	0.504943993
7159	-0.516368272	-0.359528733	-1.073708167	-0.285056778	-0.503486115	-0.269898084	-0.775742665	-0.447258954
7161	0.61856333	0.331801966	0.416620148	0.070892875	0.278256512	0.662218548	0.65381333	0.47656333
7162	0.809469593	0.501769593	0.463034333	0.528263678	0.269369593	1.154969593	1.148719593	0.746469593
7163	-1.099234481	-0.985412925	-1.357537965	-1.031638186	-0.092984481	-0.937028499	0.007098852	-1.045234481
7164	0.148062992	0.174990156	-0.517349803	-0.411550433	0.042875521	0.225679513	0.294812992	-0.525702722
7165	-1.172674368	-1.136424368	-0.284424368	-0.663715786	-0.851549368	-0.527108148	-0.977007701	-0.913174368
7166	0.052717433	-0.503583415	-0.00716457	0.161934303	0.481424451	0.010695402	-0.015223502	0.000463238
7167	-0.881803253	-0.664425579	-0.019789216	-0.780880125	-0.800142343	0.105502426	-0.299418638	-0.50150242
7168	0.165206387	0.235452142	0.427278285	1.185349713	0.1905741	0.864063999	0.377489324	0.368125687
7169	0.671699246	0.7897818	0.740954274	1.917100427	0.517907579	0.365554029	0.806118653	0.378789415
7170	-0.322857092	-0.410033888	-0.256195161	-0.279539069	-0.151857218	-0.187542987	-0.168426598	-0.464534829
7171	-0.825331251	-0.608121345	-0.30539609	-0.297067584	-0.569525944	-0.217676679	-0.574474178	-0.766059411
7172	-0.371406777	-1.860948444	-0.552440384	-0.491698444	-0.634679196	-0.803698444	0.064259889	-0.543843663
7173	0.209115645	0.197004926	0.270306477	0.310374409	0.071166802	0.107652254	0.635376078	0.191690832
7174	-0.279151947	-0.228002126	-0.681598896	-0.148002126	-0.109993096	0.163197874	-0.114602126	-0.207613076
7175	-0.344666839	0.092364086	-0.874502403	-0.38284034	-0.01472663	-0.112946082	-0.119895998	-0.5398387
7177	1.849655576	1.304822243	1.381155576	2.451488909	1.651822243	0.991155576	1.665655576	1.933155576
7178	0.628261574	0.332861284	0.430460654	0.473826154	0.418990134	0.379214654	0.303380154	0.367191164
7179	0.09364497	-0.043611588	-0.154889628	-0.174205652	-0.192427771	-0.169613544	-0.006094646	0.023031094
7180	2.168864513	1.381519266	2.056084059	3.627143954	4.6030185	4.039827005	3.648340292	1.638156252
7181	-0.384820743	-0.691222643	-0.515866885	-0.215805672	0.065071842	-0.158360747	-0.346322643	-0.514819526
7182	-0.250335826	0.12986196	-0.371660655	0.196127612	-0.047616156	-0.240896089	-0.225473329	-0.268709143
7184	-0.346672336	-0.765169371	-0.495714426	-0.45314171	0.046432006	-0.330755669	0.999780646	-0.466047102
7185	-0.212026853	0.08194737	-0.207523959	0.143363741	0.131562573	-0.170035127	-0.375801907	-0.152050082
7186	0.01627634	-0.035580649	-0.406283772	-0.438181993	-0.167607141	-0.242221985	-0.265814062	-0.291454139
7187	-0.454965976	-0.201954832	-0.278163524	-0.424802046	-0.452126138	-0.005163524	-0.27874716	-0.146234929
7188	-0.090937763	-0.075172353	-0.426728293	0.649974419	0.296056015	-0.492185405	-0.053796197	-0.343287616
7189	-0.161824222	0.369941035	-0.339031247	0.014740111	0.131758211	-0.051858965	-0.538208965	-0.344958965
7190	-0.570549134	-0.394090367	-0.128574853	-0.252552399	-0.172123283	-0.475665757	0.757007515	-0.216370209
7200	0.224956404	0.136297578	0.540943573	-0.143181345	-0.08779498	0.204049796	0.564298603	0.246780376
7201	-0.023283076	-0.075338725	0.156709	0.022442761	-0.034759519	0.059750597	0.014495311	-0.09330793
7203	-0.359755915	-0.665505915	-0.593705915	-0.791905915	-0.218611183	-0.231247476	-0.423755915	-0.534755915
7204	-0.679628504	-0.682214089	-0.780691004	-0.420822482	-0.319755547	-0.279253359	-0.768045171	-0.589075898
7205	-0.37525036	-0.05319021	-0.203979684	-0.323716526	-0.368874523	-0.074979684	-0.528321789	-0.183178932
7216	-0.843366799	-0.775991384	-0.323536873	-0.264007895	0.11285799	-1.304464251	-0.430600808	-0.456175774
7220	0.141386604	0.103308846	0.205877214	0.861913049	0.393716669	-0.212039376	-0.503134397	0.209229672
7221	0.092600633	0.546998819	0.748478626	0.334448228	-0.082684369	0.234612649	0.717061317	0.681762679
7222	-0.055010837	-0.059846521	0.337798394	0.152393831	0.05334792	0.071789692	0.4207403	0.042910392
7223	-0.104882112	0.013090122	0.360053801	0.260249188	0.163255508	-0.093624169	0.173973352	0.337245111
7224	-0.069520754	0.146469743	0.217515712	0.201901966	0.011126258	0.285463633	0.088349045	0.359716959
7225	0.316172597	0.241416742	1.238961265	0.176559157	0.677046825	1.213110977	1.3624053	0.242839264
7226	-0.466015767	-0.316014035	-0.342745629	-0.569547634	-0.545551712	-0.622216115	-0.749079021	-0.29828846
7227	-1.135534581	-0.438492914	-1.302137046	-0.611981097	-0.274065791	-0.759680414	-0.31330834	-0.474892591
7247	-0.407302064	-0.237838417	-0.497458478	-0.248377769	-0.080685941	-0.648703205	-0.228635397	-0.49689303
7248	0.334649569	0.672024569	-0.15077499	0.621783048	0.700899569	0.008274569	0.217982902	0.152316236
7249	0.042384977	0.006699756	-0.445274584	0.157806217	0.074925416	0.238170725	0.223400745	0.204975781
7251	0.182389246	0.232228974	0.331103974	0.037353974	0.1266112	0.386636528	0.177645641	0.076978974
7252	0.004028343	-0.015380004	-0.001267453	-0.030648484	-0.274305855	-0.004971657	0.095855138	0.020120485
7253	-0.232900801	-0.082867168	-0.055641912	-0.140533618	-0.047007148	-0.113907238	-0.026993383	-0.110076205
7257	-0.965232687	-0.837804863	-0.464835951	-0.267204421	-0.42994102	-0.378537428	-0.374771028	-0.440267611
7259	0.492200853	0.744362988	0.508135414	0.645682756	0.482860213	0.618784724	0.752767131	0.745912011
7260	-0.530814725	-0.365906291	0.028628651	-0.758336258	-0.182076485	0.033476544	0.115878651	-0.115708687
7262	-0.628202457	-1.140007741	-0.65228579	-0.39127938	-1.134115611	-0.583125084	-1.316879012	-0.374725462
7263	1.297431068	1.459746957	1.528499544	1.121411703	1.197968458	1.806354298	1.766720838	2.081928328
7264	-1.308816776	-0.988490487	-0.853967146	-1.013943613	-1.211065624	-0.261629654	-0.703432147	-0.55726548
7265	-0.404886118	-0.849986388	-0.154809242	0.00370704	0.027227796	0.048604443	-0.551359242	-0.413691313
7266	0.157509866	0.679778047	-0.708770104	0.267097284	0.047869871	0.290069871	-0.263430129	-0.292571265
7267	0.357756797	0.747147501	-0.237951559	0.04844151	0.535694793	-0.232861742	0.377483663	-0.279910692
7268	-0.493361214	-0.554444547	-0.676726987	-0.530444547	-0.113319547	-0.174202106	-0.782694547	-0.914645426
7270	-0.161419969	-0.076799815	-0.394765681	0.214976294	0.148800185	0.090106035	-0.069049815	-0.613423913
7272	-3.114849591	-3.583181608	-3.075370842	-3.207056608	-2.764681608	-3.314921738	-2.878610064	-3.355853516
7273	0.823208903	0.226759212	0.283348176	0.435708903	0.293229511	0.072801623	0.448072165	0.185416579
7274	0.034815888	-0.127625591	0.070345223	-0.180893164	-0.368387572	0.066934935	0.055285818	0.070788878
7275	0.515234485	0.607884524	0.748339069	0.817316961	0.442299293	0.476716397	1.069384524	0.853259524
7276	0.228425155	0.217616774	0.585400952	0.074476951	0.049645556	0.421722323	0.639985021	0.444295155
7277	-0.906638334	-0.731322949	-0.340246026	-0.583476796	-0.327745311	-0.861553719	-0.079538334	-1.012638334
7278	-0.101081485	-0.231623152	0.099876848	-0.256998152	-0.074623152	-0.007873152	0.503251848	-0.103158009
7280	-0.121031038	0.150972399	0.942427295	0.369769772	0.064323918	-0.330907346	0.700968962	0.963968962
7283	-0.800023979	-0.752658426	-0.067136515	-0.460601481	-0.458867182	-0.981394803	0.559458133	-0.427099517
7284	0.280218577	0.167360882	0.543544994	-0.38282485	0.13984119	0.733024983	0.487385244	0.38305191
7286	-1.125903691	-1.179004106	-1.199040673	-1.125794584	-0.965243367	-0.541781829	-0.805749686	-1.257091586
7287	0.063635583	0.122057052	-0.126991893	-0.125035352	0.052844342	-0.071648508	-0.13911917	-0.115739417
7288	0.006866054	0.008715163	0.408116451	-0.042045052	0.0804949	-0.009540508	0.193991451	0.181755351
7289	-0.085446743	-0.252096207	-0.266592334	0.001916685	-0.099108888	0.282085919	0.525451412	-0.434050535
7290	-0.087718486	0.01184924	-0.376437271	0.112853818	0.135125416	0.049325416	0.192375416	0.066393561
7291	-0.736120241	-0.993328574	-0.919883584	-0.575010338	-1.120646597	-0.920578574	-1.269953574	-0.512786907
7292	-1.0868329	-0.866920972	-0.759202865	-0.695079007	-0.865001997	-1.195179759	-0.990284268	-0.774768572
7293	-0.356012292	0.075710418	-0.338655406	-0.207511499	-0.0681194	-0.35623931	-0.252821797	-0.30721206
7294	0.182150345	-0.241539664	-0.304611937	-0.0931725	0.303627272	-0.177003737	0.330893214	-0.245664937
7295	0.840553143	0.397136476	0.374248644	-0.151738524	0.206316251	0.759278294	0.701192749	0.506579844
7296	-0.523982541	-0.93989294	-0.608210985	-0.212905005	-0.025417388	0.294094995	-0.122705005	-0.129705005
7297	-0.136466405	-0.155291405	-0.480791405	-0.222113205	-0.358164262	0.027921288	-0.273408123	-0.116591405
7298	-0.900290077	-2.598880986	-0.511389496	-2.025244622	-1.693880986	-1.470244622	-1.163136038	-1.966915077
7299	0.152227908	0.063098223	0.39282431	0.268262851	0.036890949	0.05424589	0.707931741	0.135684371
7301	0.992373705	0.93793602	0.755824861	1.241112185	0.272520262	0.429275121	0.382124861	1.131931757
7305	-0.125887316	0.425916946	1.348080266	0.949415652	-0.823940573	-0.281321093	-1.008490573	0.245572961
7306	-0.661976521	-0.192007949	0.35787321	-0.665219105	-0.344058148	-0.384711991	-0.2102483	-0.150823735
7307	0.036919103	-0.386034393	-0.46635821	-0.129090416	0.328425635	0.010537198	-0.384208435	-0.659066543
7310	0.204481207	0.086264092	0.227969112	0.453438694	0.240716568	0.203688694	0.481980361	0.234147027
7311	0.276776859	0.102013197	-0.256814871	-0.252468111	-0.032690405	-0.146168841	-0.334614799	-0.224347585
7314	0.422450641	0.657001191	0.180702211	0.694479501	0.432589371	0.373607906	0.397056301	0.038789411
7316	0.108168438	-0.383111702	-0.468150962	0.264382198	0.199004458	0.369546088	0.24863971	0.234662698
7317	-0.104132292	0.021019113	-0.351716425	-0.54711654	-0.383245646	0.561069724	0.289534374	0.256701041
7318	-0.244053363	-0.075850756	-0.299984772	0.20904912	0.093318356	-0.185436976	0.098032243	-0.286189317
7319	0.085996957	-0.301047224	0.338496957	-0.081303043	-0.601844272	0.022738367	0.350996957	0.029996957
7320	-0.096467344	-0.124656393	-0.045588986	0.029513241	-0.184168808	-0.092181347	-0.156931381	-0.333398832
7321	-0.474547718	-0.666702385	-0.565165762	-0.301046858	-0.399232333	0.37160552	-0.595547718	-0.327431619
7322	-0.049796036	0.57996585	0.48226585	0.083153288	0.394115594	1.21176585	0.731473148	0.488252377
7323	0.334627654	0.139781323	0.269043296	0.148516645	0.004323492	0.458043296	-0.074021286	0.010691798
7324	-0.281153728	-0.196403728	0.159106619	-0.082926747	-0.099004311	-0.053160692	0.015861931	-0.178320395
7325	-1.133982065	-1.218836788	-0.322927213	-0.546850654	-1.034695656	-0.597120683	-1.270498445	-0.811216551
7326	-0.259916312	-0.352906643	-0.349989591	-0.103191312	-0.239691312	0.303452685	-0.001666312	-0.356885516
7327	0.200449676	-0.003187301	0.145741343	0.028496349	0.195616343	-0.005906948	0.114506194	0.335222475
7328	-0.905243299	-0.336054643	-0.623026475	-0.484904434	-0.483308093	-0.269974824	-0.601076632	-0.878909966
7329	0.054864079	-0.054948168	0.029907936	0.113025989	-0.324417743	0.004758041	-0.04317104	-0.085879691
7332	-0.047419539	0.344811223	-0.283275578	0.110211223	0.063311223	0.289355243	0.324936223	0.00952917
7334	-0.052981567	0.12553539	0.054264587	0.052173933	0.27932694	0.065299379	0.372573852	-0.010743629
7335	-0.04715767	-0.293881295	-0.432910614	-0.204357763	-0.756283796	0.107067677	-0.481191004	-0.352151017
7336	-0.879588108	-1.033651529	-0.253075761	-0.212713108	-0.716786295	-0.659885908	-0.348421441	-0.688588108
7337	0.417744963	0.228757085	-0.213298719	0.021158374	0.027055328	0.048022904	0.213341101	-0.176743801
7341	-0.483135511	-0.482790448	-0.564753746	-0.403660521	-0.228107155	-0.619867371	-0.451769454	-0.814489747
7342	-0.596356932	-0.461956932	-0.753022739	-0.219756932	-0.539204651	-0.884760201	-0.696856932	-0.461856932
7343	0.099428377	0.20970164	-0.087175651	-0.171638306	0.228780398	0.12138062	0.136291151	-0.133654966
7345	-2.390232228	-2.650909103	-0.761293123	-1.386535856	-2.07398819	-2.788068141	-2.365093141	-1.475218141
7347	-0.229611659	-0.414567338	-0.320890974	-0.282338835	-0.258498023	0.002433903	-0.057486659	-0.072236659
7348	-0.709997311	-1.386783099	-0.641981199	-0.104273182	-0.012648182	0.276840221	0.76422115	0.432778648
7349	0.36145479	0.105746457	0.226134069	0.098746457	0.183371457	-0.25024978	-0.053150413	0.0840562
7350	0.072800093	-0.178313096	-0.01836106	0.156351115	-0.237500671	-0.212694393	0.190494996	0.1272251
7351	0.700175693	1.142590588	0.097525268	-0.154842938	0.249597899	0.975185778	1.149774129	1.169925693
7352	-0.136513691	0.0432129	0.203044953	-0.174142836	-0.045690014	-0.162559238	0.007516018	-0.25200258
7353	-0.103416281	-0.074464197	-0.060032833	-0.120558133	0.07804079	0.307906287	0.245241867	-0.375508133
7355	-0.057614941	0.081867961	0.53606451	-0.217549792	-0.22833549	0.180621463	0.35693951	0.11118951
7356	0.858733586	-0.522958564	1.187666436	-0.198208564	0.707892026	-0.568552431	-0.684899094	1.035190161
7357	0.534963725	-0.772754529	0.902174906	0.306132279	-0.338732842	1.194396886	-0.479814536	0.874488716
7358	0.21606145	0.018178373	-0.389538315	-0.579931179	0.45518695	0.153662352	0.252153264	-0.387213143
7360	-0.000234443	0.294748891	0.187148891	0.422882224	0.170548891	-0.002317776	0.172682224	0.063182224
7363	-0.073040811	-0.195380533	0.344255839	-0.05316524	0.062847059	0.074077511	0.327507096	-0.147245084
7364	1.525521499	0.635572584	0.160512924	1.148757573	1.420112467	1.660947656	1.082885363	1.358816303
7365	0.245066388	0.437101285	0.370883978	0.519861086	1.095269069	1.675193407	0.565431659	0.971064072
7366	0.600596105	-0.020014115	0.241662477	-0.004045041	0.494272427	0.002208855	0.275088706	0.046907856
7367	0.020173131	1.560311708	0.342830698	-0.693021847	3.708156323	0.153804112	-0.302869012	-0.137179411
7368	-0.272289105	-0.458460027	0.065943894	-0.368321781	0.055668692	-0.08848608	0.07011039	-0.387535115
7369	-0.046657033	0.146344207	-0.046841872	-0.021538262	-0.037635181	0.031094916	-0.081688262	-0.023438262
7371	-1.383811922	-1.706660508	-0.840728589	-1.472728589	-1.221450316	-0.86467426	-1.214838894	-1.320645256
7372	-0.386211275	-0.55712667	-0.578435164	-0.552009711	-0.341768002	-0.341471135	-0.409336275	-0.578357672
7373	-0.246190657	0.190394195	0.087510117	0.695234661	0.184637406	-0.027911069	0.243246123	0.086835383
7374	-1.079218526	-1.273883078	-1.040192484	-1.427509734	-0.691015921	-1.221749411	-1.414993194	-1.028118194
7375	-0.566617684	-0.312520641	-0.715351614	-0.463540429	-0.305733237	-0.13879561	-0.148758011	-0.799469078
7376	0.293503594	0.370034606	-0.301885295	0.026599125	-0.21444085	0.438965423	0.338670261	0.301170261
7378	-0.419485538	-1.001953066	-0.493290111	-0.454041862	-0.843791464	-0.169690111	-0.926823444	-0.063906778
7379	-0.003847003	-0.169007065	-0.054335248	-0.018126155	-0.136108569	-0.033722471	-0.217792822	0.241528591
7380	0.236261576	0.164206735	0.195787431	0.119537431	0.113412431	-0.106212845	0.221034993	0.143970711
7381	0.218342857	0.163768718	-0.298248663	0.092185714	0.113301629	-0.683569688	-0.156374022	-0.263295703
7384	0.18755584	0.285367367	0.596684799	0.056022948	-0.046550513	0.657123581	0.478208062	0.474739876
7385	0.060303142	0.493303142	0.401572185	0.345856208	0.653908214	-0.045030191	0.223303142	0.225303142
7386	-0.018951609	-0.38222795	0.064315781	-0.20660305	-0.344163524	-0.13053646	0.087665671	0.239143941
7388	-1.100705638	-1.351055638	-0.618855638	-1.025055638	-1.048255638	-2.135055638	-1.129455638	-1.265705638
7389	-0.288746381	-0.059008567	-0.394586803	0.114045286	-0.129954714	-0.424583182	-0.201158027	-0.301113791
7390	-0.393066343	-0.078568176	-0.070541312	-0.604341312	-0.410077567	0.431258688	-0.178041312	-0.200450633
7391	-0.515319579	-0.781967839	-0.623291893	-0.647083913	-0.375916411	0.04125996	-0.526422143	-0.814032506
7392	-0.299877008	-0.171792393	-0.807869316	-0.450037338	-0.521254935	-0.370792393	-0.177977008	-0.346964501
7398	-0.643772351	-0.732003512	-0.98260869	-0.500595019	-0.328811565	-0.626403512	-0.598493699	-1.094133587
7399	-0.311025965	-0.061194754	0.139575056	0.100377198	-0.025150481	-0.074697777	-0.074988949	0.050473752
7401	-0.055663691	0.15102067	0.188646198	0.069270743	-0.110197667	-0.00183937	0.530156357	0.20252319
7402	0.394560484	0.627561305	0.06852936	0.705466289	1.261549899	0.07796338	0.651200276	-0.172348605
7403	-0.337400169	0.357116451	-0.215794257	0.041324273	0.21939494	-0.032140521	-0.062833549	-0.188134386
7404	0.007659201	-0.070872764	-0.087098567	-0.059757399	-0.098602046	-0.02877991	0.049341522	0.274830382
7405	-0.896890866	-0.938392021	-0.927317986	-0.505515866	-0.563140866	-0.331250734	-0.201890866	-0.75010054
7407	-0.273967974	-0.460131637	-0.446516859	-0.544103838	-0.446883371	-0.176933653	0.020590481	0.204840481
7408	-0.710543854	-0.028493854	-0.162587222	-0.433747209	-0.699194039	-0.345277797	-0.327418854	-0.466668854
7409	-0.70813594	-0.498649398	-0.233141497	-0.189453835	-0.665635862	-0.324660467	-0.712416808	-0.089600142
7410	-0.064468795	-0.03623851	-0.019861969	0.159143222	-0.162774285	-0.034365626	-0.093911135	-0.02128477
7411	-0.80814943	-1.513993825	-0.24300474	-0.417919405	-0.012070333	-0.443192398	-0.550270333	-0.641355072
7412	-0.016251151	-2.084937217	0.775705976	1.859863604	-1.157343459	2.07794738	-2.372334485	2.339832182
7414	-0.365838707	-0.482459793	-0.557565056	-0.357240056	-0.456828214	-0.248227287	-0.495245507	-0.089888364
7415	-0.162644538	-0.191482038	-0.229282992	-0.242932038	-0.119132038	0.307517962	0.515230462	0.112792962
7416	-0.462458602	-0.711375462	-0.527920917	-0.646830008	-0.56365161	0.028806356	-0.166920917	-0.34477263
7417	-0.46912292	-0.125164587	-0.561498765	-0.329664587	0.127747639	0.072534479	-0.213956254	-0.57312292
7419	-0.16204159	-0.50144159	0.056148476	-0.171906487	0.14455841	-0.068412489	0.03445841	-0.371887299
7421	-0.401793715	-0.273755415	-0.37587392	-0.557479993	-0.823249137	-0.254504639	-0.442569333	0.34230182
7422	-1.808271392	-1.996841918	-1.64470439	-1.302621293	-1.954961679	-1.13048573	-2.035113497	-1.56697839
7423	-0.099602845	0.255654852	-0.294803583	0.308476346	-0.153727484	0.034319153	0.65667118	-0.267750078
7424	1.533198783	1.716198783	0.653104554	1.781448783	2.032073783	0.189698783	1.16286545	0.146638098
7425	0.150359018	0.178995597	0.086813463	0.242426766	-0.05751987	0.059646796	0.049313463	0.130179049
7428	-0.704801908	-0.79513284	-0.622924785	-0.367510095	-1.00952351	-0.616455952	-0.809326935	-0.657798956
7429	-0.089865317	-0.088075638	0.184500719	-0.03098613	0.12391146	-0.082200098	0.3216829	0.105349394
7430	0.148797916	0.713938909	0.572672242	0.102334063	0.404138909	1.095672242	1.204842974	0.76074398
7431	0.961448106	1.385321256	1.156893286	0.958759136	1.40579313	1.578559876	1.941278306	1.437626463
7432	0.184362584	-0.119559597	0.223046396	-0.151124185	0.235846396	0.050246396	0.17777584	0.227696396
7433	-0.264222205	-0.104098483	-0.146527055	-0.34674134	-0.125969317	-0.212169912	-0.309455626	-0.098455626
7434	0.142657786	0.205013131	0.401613805	0.474381502	-0.051801464	0.179436634	0.434664085	0.176815509
7436	0.579494763	0.213494763	0.006876326	1.682828096	0.780980211	0.946494763	0.493167882	0.439022056
7439	-0.240374441	0.075611666	0.323813848	0.357386198	-0.013686152	0.117576348	-0.046986624	0.434642014
7441	0.265330148	0.360126618	0.160149859	0.055294359	0.074411483	0.320448918	0.525459951	0.195959951
7442	-0.272067656	0.004231372	0.177644622	0.207876742	0.319825927	-0.301454107	-0.451827146	-0.216329012
7443	-1.281234014	-1.006290282	-0.823768554	-1.017451021	-0.560994344	-0.877320192	-0.566712569	-1.281006002
7444	-0.302079649	-0.752710595	-1.451230213	-0.747050695	-0.020391907	-0.491880197	-0.932543476	-1.096152094
7447	-0.035641673	0.203346309	-0.292860952	0.140041562	-0.251188401	-0.183519226	-0.049441587	-0.184819285
7448	0.409513967	0.181033905	0.587921081	0.317249161	0.319641556	0.07836008	0.663030582	0.401982088
7450	0.05880339	0.597307518	0.497063249	1.557066705	-0.177775275	-0.121875675	-0.100887057	0.5854115
7453	-0.392893346	-0.559843346	-0.219797145	0.368356654	-0.709643346	0.280756654	-0.492643346	-0.025893346
7454	-0.077952545	0.126002773	0.266336106	0.246862253	-0.113079174	0.099527091	-0.019497227	0.182934447
7455	0.037509827	0.083449666	0.12698998	0.126993095	-0.061967888	-0.144321147	0.294599752	0.083141735
7456	-0.3313493	0.11967448	-0.0807773	0.302912992	-0.365798714	0.016058949	-0.345218064	-0.0788493
7458	-0.082082448	-0.056622037	-0.246332448	-0.218457448	0.135933249	-0.009296055	0.383267454	0.132167552
7461	-0.159754207	-0.068378771	-0.037672671	-0.119951633	-0.400351633	-0.292781932	-0.799225841	-0.541617947
7462	0.081104945	0.282901824	0.66589689	0.231559127	-0.093713602	0.127822796	-0.173047382	0.261738271
7464	-0.58708038	-0.308834817	-0.124533549	-0.661933549	-0.565205577	-0.255640687	0.155016451	-0.285532009
7465	-0.302905669	0.175652671	-0.022353536	-0.308755413	-0.129151725	0.140053471	0.028581651	-0.217739002
7466	1.035825878	1.003862168	0.368175878	1.362287214	0.776175878	0.817375878	1.517075878	1.364325878
7468	-0.882896748	-0.844767983	-0.701957035	-0.840292779	-0.652747336	-0.866745852	-0.530534786	-0.848751917
7469	-0.089482365	-0.166991035	-0.187091035	-0.430491035	-0.253204105	-0.139068172	-0.171466035	-0.359341035
7471	0.166665346	0.278533121	0.245678119	0.219463833	0.083755858	0.157820976	0.234163833	0.163463833
7472	-0.599018492	0.031864849	-0.073226061	0.050827333	0.793310674	-0.39395996	0.396627856	-0.063538217
7473	-0.075775218	0.070812076	0.157422453	0.183112423	-0.145583281	-0.187084639	0.028652366	0.02074904
7474	-0.693834416	0.144480428	-0.834395954	0.398536302	0.377800181	-0.649912458	0.130565584	-0.602834416
7475	0.10781923	-0.0480944	-0.09334688	-0.144537899	-0.035566872	-0.235385297	-0.026289665	-0.041199466
7476	-1.46300514	-1.104448344	-0.745561693	-0.919299498	-1.350469137	-1.218690709	-1.1401789	-0.813622138
7477	-0.042041781	0.053697221	0.057253246	0.233652457	-0.079299373	0.178181818	0.11592788	0.051375568
7478	-0.039504744	-0.266149962	-0.420709272	-0.207556506	-0.12758595	0.008521071	0.259924858	-0.04503446
7479	-0.213329636	-0.082349338	-0.155078762	-0.154463365	-0.303281431	0.212692206	0.18294651	-0.065147327
7480	-0.035964602	0.046797573	0.13404453	0.174378643	0.186376807	0.05425128	0.709018423	0.561876495
7481	-0.89715141	-0.649811769	-0.4252273	-0.368534992	-0.699047816	-0.663936093	-0.787947293	-0.718352894
7482	0.049972351	0.439353635	0.465722351	0.237229135	0.102677845	0.047722351	1.441993925	-0.096010534
7483	0.338342435	-0.181376424	0.249076171	0.196542599	0.013580592	0.2080739	0.287034464	0.254071612
7484	0.124483396	0.131663077	0.269299848	0.259182335	0.041612759	0.018105105	0.344331777	0.362117423
7485	1.207863078	0.884138078	1.831638078	0.809838078	1.384138078	1.404474282	1.892988078	1.333238078
7486	-0.54758681	-0.483254857	-0.699673993	-0.451497495	0.053977234	-0.217156836	-0.142759258	-0.915394408
7490	0.135011072	0.695145344	0.028122535	0.500622535	0.669122535	0.458612194	0.526253914	0.442210249
7494	0.306264787	-0.232036795	0.290993954	-0.243068546	-0.058631046	0.381246632	1.146912437	0.551445022
7498	-0.363998059	-0.312398059	-0.22928216	-0.589398059	-0.870747023	-0.596598059	-0.286269348	-0.333781302
7499	0.36330939	-0.682910072	0.860829358	0.501115508	-0.826346687	0.053067284	-0.568274225	0.178352275
7504	0.55517837	1.78500109	0.890439826	-0.214623845	0.314894567	1.837600647	2.047557074	1.384093263
7507	0.736014185	0.372724492	-0.132788652	0.485090764	0.716083491	0.540733068	0.905227588	0.502171266
7508	0.592289037	0.391245449	-0.134260176	0.368823378	0.781991648	0.403903651	0.272861984	0.468195318
7511	-0.717384235	-0.560278174	-0.607228116	-0.126778336	-0.156619063	0.140110213	0.337610213	-0.242991753
7512	-0.012626443	0.004346804	0.375597076	0.166016929	-0.062826746	0.129641929	0.003070209	-0.097447646
7514	-0.700130367	-0.996072859	-0.631872859	-0.760606192	-0.349648995	-0.956472859	-0.506222859	-0.766639525
7515	0.348180623	0.313804991	-0.901195009	-0.083123581	-0.020399719	0.361662282	0.467347848	0.341147848
7516	-1.327859285	-1.187560874	-1.058947552	-1.317890063	-0.702774831	-1.561025001	-1.261282214	-1.453208009
7517	0.013050062	0.075733119	0.168706568	-0.154783271	-0.171949938	-0.092665189	0.108050062	-0.118199938
7518	-0.335317006	-0.613817006	-0.048617006	-0.18128847	0.082584185	-0.064408851	-0.000317006	-0.335067006
7520	-0.091710946	-0.158830215	-0.011214831	-0.165522523	0.034763658	-0.156291754	-0.095676369	-0.133518207
7525	-0.373970682	-0.624192904	-0.751571525	-0.578838496	-0.383810131	0.136569616	0.015862652	-0.294751613
7528	0.09770194	-0.146114356	-0.331131393	-0.362881393	-0.268381393	-0.137006393	-0.040631393	-0.004964726
7529	-0.461988863	-0.278266709	-0.480963863	-0.359663863	-0.440140822	-0.10735126	-0.142723028	-0.155238863
7531	-0.102473039	0.113300583	0.201203856	0.048768803	0.210953113	0.345431288	0.400354649	-0.023645351
7532	-0.004714472	-0.308618781	0.092987722	0.07958506	-0.70936161	-0.364396794	0.088499643	0.18899053
7533	-0.161887893	0.255498473	0.164362107	0.268366371	0.023195458	1.307845866	0.230902621	0.587408327
7534	-0.717978435	-0.570361891	-0.457624268	-0.731249268	-0.576655451	-0.260383191	-0.355311768	-0.465535991
7535	0.094783838	0.053428075	0.136830714	0.308642877	0.152397381	0.116305294	0.106997381	0.183058962
7536	0.001408259	0.41600702	-0.219420312	0.261763334	0.554950652	0.120559637	0.187308259	0.425608259
7538	-0.357250994	0.109894343	3.372503277	1.641198498	-0.357879149	2.881128497	0.867209321	2.039743175
7539	-0.437870203	-0.467337011	-0.20115849	-0.059848135	0.646130163	-0.274343969	-0.281033648	-0.519243494
7541	-0.007483954	-0.297366289	-0.228136891	-0.050387066	0.111167588	-0.286096913	-0.488886321	-0.385719655
7542	-0.278358929	-0.035775449	-0.25451693	-0.203263027	-0.166418543	0.057026537	0.093791569	-0.268618502
7543	-0.418937387	-0.213666806	-0.183076554	-0.072461169	-0.386249519	-0.130922708	-0.572679699	-0.625550942
7544	-0.146456891	-0.03018184	0.151355884	-0.104439836	-0.023984068	-0.069023293	-0.000391329	-0.005453372
7545	-1.373004161	-1.383170828	-0.077797925	-1.514803235	-1.654949837	-1.598388836	-1.255804161	-1.228204161
